# epoch (MJD),epoch (seconds TDB),x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
60399.800000,765097989.182506,-120819.085236,-327622.029418,-174866.207421,0.969111,-0.219619,-0.146299
60399.820000,765099717.182506,-119143.268516,-327998.200060,-175117.233434,0.970487,-0.215764,-0.144241
60399.840000,765101445.182506,-117465.090357,-328367.703290,-175364.698659,0.971844,-0.211902,-0.142178
60399.860000,765103173.182505,-115784.583024,-328730.527328,-175608.595787,0.973183,-0.208033,-0.140110
60399.880000,765104901.182505,-114101.778785,-329086.660395,-175848.917511,0.974503,-0.204157,-0.138039
60399.900000,765106629.182505,-112416.709904,-329436.090710,-176085.656522,0.975805,-0.200274,-0.135963
60399.920000,765108357.182505,-110729.408648,-329778.806496,-176318.805513,0.977088,-0.196385,-0.133884
60399.940000,765110085.182504,-109039.907282,-330114.795972,-176548.357175,0.978352,-0.192489,-0.131800
60399.960000,765111813.182504,-107348.238074,-330444.047358,-176774.304201,0.979597,-0.188586,-0.129711
60399.980000,765113541.182504,-105654.433287,-330766.548877,-176996.639282,0.980823,-0.184677,-0.127619
60400.000000,765115269.182503,-103958.525190,-331082.288747,-177215.355110,0.982031,-0.180761,-0.125523
60400.020000,765116997.182503,-102260.546221,-331391.255429,-177430.444503,0.983219,-0.176839,-0.123423
60400.040000,765118725.182503,-100560.529521,-331693.438331,-177641.900774,0.984388,-0.172910,-0.121319
60400.060000,765120453.182503,-98858.508402,-331988.827102,-177849.717364,0.985539,-0.168976,-0.119210
60400.080000,765122181.182502,-97154.516179,-332277.411391,-178053.887712,0.986670,-0.165035,-0.117098
60400.100000,765123909.182502,-95448.586165,-332559.180847,-178254.405259,0.987782,-0.161088,-0.114982
60400.120000,765125637.182502,-93740.751674,-332834.125116,-178451.263444,0.988875,-0.157134,-0.112862
60400.140000,765127365.182501,-92031.046019,-333102.233848,-178644.455707,0.989948,-0.153175,-0.110739
60400.160000,765129093.182501,-90319.502513,-333363.496690,-178833.975488,0.991002,-0.149210,-0.108612
60400.180000,765130821.182501,-88606.154471,-333617.903292,-179019.816226,0.992037,-0.145239,-0.106480
60400.200000,765132549.182501,-86891.035206,-333865.443301,-179201.971361,0.993053,-0.141262,-0.104346
60400.220000,765134277.182500,-85174.178032,-334106.106365,-179380.434334,0.994049,-0.137280,-0.102207
60400.240000,765136005.182500,-83455.616262,-334339.882134,-179555.198583,0.995025,-0.133292,-0.100065
60400.260000,765137733.182500,-81735.383231,-334566.760286,-179726.257565,0.995982,-0.129298,-0.097919
60400.280000,765139461.182500,-80013.512747,-334786.731221,-179893.605114,0.996919,-0.125299,-0.095770
60400.300000,765141189.182499,-78290.039097,-334999.786058,-180057.235445,0.997837,-0.121294,-0.093617
60400.320000,765142917.182499,-76564.996583,-335205.915946,-180217.142785,0.998735,-0.117284,-0.091461
60400.340000,765144645.182499,-74838.419513,-335405.112037,-180373.321366,0.999613,-0.113268,-0.089301
60400.360000,765146373.182498,-73110.342190,-335597.365479,-180525.765416,1.000472,-0.109248,-0.087138
60400.380000,765148101.182498,-71380.798921,-335782.667425,-180674.469164,1.001311,-0.105222,-0.084972
60400.400000,765149829.182498,-69649.824010,-335961.009023,-180819.426842,1.002130,-0.101191,-0.082802
60400.420000,765151557.182498,-67917.451762,-336132.381423,-180960.632677,1.002928,-0.097155,-0.080629
60400.440000,765153285.182497,-66183.716483,-336296.775777,-181098.080900,1.003707,-0.093114,-0.078453
60400.460000,765155013.182497,-64448.652478,-336454.183234,-181231.765740,1.004466,-0.089068,-0.076273
60400.480000,765156741.182497,-62712.294052,-336604.594944,-181361.681426,1.005205,-0.085017,-0.074091
60400.500000,765158469.182497,-60974.675510,-336748.002058,-181487.822189,1.005924,-0.080962,-0.071905
60400.520000,765160197.182496,-59235.831312,-336884.395989,-181610.182396,1.006623,-0.076902,-0.069716
60400.540000,765161925.182496,-57495.796538,-337013.769201,-181728.756972,1.007302,-0.072837,-0.067524
60400.560000,765163653.182496,-55754.606422,-337136.114422,-181843.540977,1.007960,-0.068768,-0.065329
60400.580000,765165381.182495,-54012.296199,-337251.424380,-181954.529475,1.008598,-0.064694,-0.063131
60400.600000,765167109.182495,-52268.901103,-337359.691803,-182061.717528,1.009216,-0.060616,-0.060930
60400.620000,765168837.182495,-50524.456368,-337460.909418,-182165.100197,1.009813,-0.056534,-0.058726
60400.640000,765170565.182495,-48778.997229,-337555.069953,-182264.672546,1.010391,-0.052447,-0.056519
60400.660000,765172293.182494,-47032.558920,-337642.166136,-182360.429635,1.010947,-0.048357,-0.054310
60400.680000,765174021.182494,-45285.176676,-337722.190695,-182452.366529,1.011483,-0.044262,-0.052097
60400.700000,765175749.182494,-43536.885731,-337795.136356,-182540.478288,1.011999,-0.040163,-0.049882
60400.720000,765177477.182493,-41787.721319,-337860.995849,-182624.759975,1.012494,-0.036060,-0.047664
60400.740000,765179205.182493,-40037.718676,-337919.761900,-182705.206653,1.012969,-0.031954,-0.045444
60400.760000,765180933.182493,-38286.913053,-337971.427272,-182781.813401,1.013423,-0.027844,-0.043221
60400.780000,765182661.182493,-36535.340114,-338015.985519,-182854.575720,1.013856,-0.023730,-0.040995
60400.800000,765184389.182492,-34783.035937,-338053.430990,-182923.489531,1.014269,-0.019612,-0.038767
60400.820000,765186117.182492,-33030.036615,-338083.758067,-182988.550773,1.014661,-0.015491,-0.036536
60400.840000,765187845.182492,-31276.378243,-338106.961131,-183049.755383,1.015032,-0.011366,-0.034303
60400.860000,765189573.182492,-29522.096915,-338123.034564,-183107.099301,1.015382,-0.007238,-0.032067
60400.880000,765191301.182491,-27767.228726,-338131.972749,-183160.578465,1.015712,-0.003107,-0.029829
60400.900000,765193029.182491,-26011.809770,-338133.770069,-183210.188814,1.016020,0.001028,-0.027589
60400.920000,765194757.182491,-24255.876141,-338128.420904,-183255.926287,1.016308,0.005166,-0.025346
60400.940000,765196485.182490,-22499.463934,-338115.919637,-183297.786822,1.016574,0.009306,-0.023102
60400.960000,765198213.182490,-20742.609243,-338096.260650,-183335.766358,1.016820,0.013450,-0.020855
60400.980000,765199941.182490,-18985.348162,-338069.438325,-183369.860834,1.017045,0.017597,-0.018605
60401.000000,765201669.182490,-17227.716786,-338035.447044,-183400.066188,1.017248,0.021746,-0.016354
60401.020000,765203397.182489,-15469.751340,-337994.281479,-183426.378513,1.017430,0.025899,-0.014100
60401.040000,765205125.182489,-13711.488570,-337945.937454,-183448.794514,1.017592,0.030053,-0.011845
60401.060000,765206853.182489,-11952.965353,-337890.411085,-183467.311051,1.017732,0.034211,-0.009587
60401.080000,765208581.182489,-10194.218568,-337827.698484,-183481.924985,1.017850,0.038371,-0.007328
60401.100000,765210309.182488,-8435.285090,-337757.795767,-183492.633174,1.017948,0.042534,-0.005066
60401.120000,765212037.182488,-6676.201797,-337680.699047,-183499.432478,1.018024,0.046698,-0.002803
60401.140000,765213765.182488,-4917.005566,-337596.404439,-183502.319756,1.018079,0.050866,-0.000538
60401.160000,765215493.182487,-3157.733275,-337504.908057,-183501.291869,1.018113,0.055035,0.001729
60401.180000,765217221.182487,-1398.421800,-337406.206016,-183496.345676,1.018125,0.059206,0.003997
60401.200000,765218949.182487,360.891981,-337300.294429,-183487.478036,1.018115,0.063380,0.006268
60401.220000,765220677.182487,2120.171191,-337187.169411,-183474.685809,1.018085,0.067555,0.008540
60401.240000,765222405.182486,3879.378952,-337066.827076,-183457.965855,1.018032,0.071732,0.010813
60401.260000,765224133.182486,5638.478375,-336939.263576,-183437.315054,1.017959,0.075911,0.013088
60401.280000,765225861.182486,7397.432231,-336804.475931,-183412.730747,1.017863,0.080092,0.015365
60401.300000,765227589.182485,9156.202963,-336662.462027,-183384.210741,1.017746,0.084274,0.017643
60401.320000,765229317.182485,10914.752995,-336513.219789,-183351.752860,1.017608,0.088458,0.019923
60401.340000,765231045.182485,12673.044755,-336356.747141,-183315.354931,1.017448,0.092643,0.022204
60401.360000,765232773.182485,14431.040666,-336193.042009,-183275.014778,1.017266,0.096830,0.024486
60401.380000,765234501.182484,16188.703156,-336022.102316,-183230.730228,1.017062,0.101017,0.026769
60401.400000,765236229.182484,17945.994651,-335843.925988,-183182.499106,1.016837,0.105206,0.029054
60401.420000,765237957.182484,19702.877575,-335658.510949,-183130.319237,1.016590,0.109396,0.031340
60401.440000,765239685.182483,21459.314356,-335465.855124,-183074.188446,1.016321,0.113588,0.033627
60401.460000,765241413.182483,23215.267418,-335265.956437,-183014.104560,1.016030,0.117780,0.035916
60401.480000,765243141.182483,24970.699189,-335058.812813,-182950.065404,1.015717,0.121972,0.038205
60401.500000,765244869.182483,26725.572092,-334844.422176,-182882.068803,1.015383,0.126166,0.040495
60401.520000,765246597.182482,28479.848455,-334622.782767,-182810.112751,1.015026,0.130360,0.042787
60401.540000,765248325.182482,30233.490202,-334393.894082,-182734.195917,1.014648,0.134555,0.045079
60401.560000,765250053.182482,31986.459157,-334157.755936,-182654.317136,1.014247,0.138750,0.047372
60401.580000,765251781.182482,33738.717145,-333914.368141,-182570.475246,1.013825,0.142946,0.049666
60401.600000,765253509.182481,35490.225989,-333663.730510,-182482.669083,1.013380,0.147142,0.051961
60401.620000,765255237.182481,37240.947515,-333405.842857,-182390.897483,1.012914,0.151338,0.054256
60401.640000,765256965.182481,38990.843547,-333140.704994,-182295.159283,1.012425,0.155535,0.056552
60401.660000,765258693.182480,40739.875908,-332868.316735,-182195.453319,1.011914,0.159731,0.058849
60401.680000,765260421.182480,42488.006424,-332588.677893,-182091.778428,1.011382,0.163927,0.061146
60401.700000,765262149.182480,44235.196919,-332301.788280,-181984.133447,1.010827,0.168124,0.063444
60401.720000,765263877.182480,45981.409216,-332007.647710,-181872.517212,1.010249,0.172320,0.065743
60401.740000,765265605.182480,47726.605141,-331706.255996,-181756.928560,1.009650,0.176515,0.068041
60401.760000,765267333.182479,49470.746508,-331397.612991,-181637.366348,1.009028,0.180710,0.070341
60401.780000,765269061.182479,51213.794893,-331081.719492,-181513.829943,1.008385,0.184905,0.072640
60401.800000,765270789.182479,52955.711635,-330758.577237,-181386.319213,1.007718,0.189099,0.074940
60401.820000,765272517.182478,54696.458063,-330428.188004,-181254.834052,1.007030,0.193293,0.077240
60401.840000,765274245.182478,56435.995506,-330090.553571,-181119.374353,1.006319,0.197485,0.079541
60401.860000,765275973.182478,58174.285292,-329745.675718,-180979.940007,1.005586,0.201677,0.081841
60401.880000,765277701.182477,59911.288752,-329393.556223,-180836.530907,1.004831,0.205868,0.084142
60401.900000,765279429.182477,61646.967212,-329034.196865,-180689.146945,1.004053,0.210058,0.086442
60401.920000,765281157.182477,63381.282003,-328667.599422,-180537.788015,1.003253,0.214247,0.088743
60401.940000,765282885.182477,65114.194452,-328293.765674,-180382.454009,1.002430,0.218434,0.091043
60401.960000,765284613.182476,66845.665890,-327912.697398,-180223.144819,1.001585,0.222620,0.093344
60401.980000,765286341.182476,68575.657644,-327524.396374,-180059.860337,1.000717,0.226805,0.095644
60402.000000,765288069.182476,70304.131044,-327128.864379,-179892.600457,0.999827,0.230988,0.097944
60402.020000,765289797.182475,72031.047354,-326726.103534,-179721.365254,0.998915,0.235169,0.100244
60402.040000,765291525.182475,73756.367590,-326316.117317,-179546.155537,0.997980,0.239349,0.102544
60402.060000,765293253.182475,75480.052701,-325898.909549,-179366.972300,0.997022,0.243527,0.104843
60402.080000,765294981.182475,77202.063638,-325474.484048,-179183.816534,0.996042,0.247703,0.107142
60402.100000,765296709.182474,78922.361352,-325042.844634,-178996.689233,0.995039,0.251877,0.109440
60402.120000,765298437.182474,80640.906794,-324603.995127,-178805.591389,0.994014,0.256049,0.111738
60402.140000,765300165.182474,82357.660913,-324157.939346,-178610.523996,0.992966,0.260219,0.114035
60402.160000,765301893.182474,84072.584661,-323704.681111,-178411.488045,0.991896,0.264387,0.116332
60402.180000,765303621.182473,85785.638988,-323244.224242,-178208.484529,0.990803,0.268552,0.118627
60402.200000,765305349.182473,87496.784845,-322776.572558,-178001.514442,0.989687,0.272714,0.120923
60402.220000,765307077.182473,89205.983182,-322301.729879,-177790.578776,0.988549,0.276874,0.123217
60402.240000,765308805.182472,90913.194950,-321819.700024,-177575.678524,0.987388,0.281032,0.125511
60402.260000,765310533.182472,92618.381095,-321330.486858,-177356.814701,0.986204,0.285187,0.127804
60402.280000,765312261.182472,94321.502443,-320834.095255,-177133.988873,0.984998,0.289338,0.130095
60402.300000,765313989.182472,96022.519700,-320330.531106,-176907.203152,0.983768,0.293487,0.132386
60402.320000,765315717.182471,97721.393569,-319819.800342,-176676.459673,0.982517,0.297633,0.134676
60402.340000,765317445.182471,99418.084752,-319301.908897,-176441.760573,0.981242,0.301775,0.136965
60402.360000,765319173.182471,101112.553950,-318776.862704,-176203.107987,0.979945,0.305915,0.139252
60402.380000,765320901.182471,102804.761865,-318244.667695,-175960.504051,0.978625,0.310051,0.141539
60402.400000,765322629.182470,104494.669200,-317705.329803,-175713.950901,0.977282,0.314183,0.143824
60402.420000,765324357.182470,106182.236657,-317158.854961,-175463.450672,0.975917,0.318312,0.146108
60402.440000,765326085.182470,107867.424936,-316605.249102,-175209.005502,0.974529,0.322438,0.148390
60402.460000,765327813.182469,109550.194741,-316044.518159,-174950.617525,0.973118,0.326559,0.150671
60402.480000,765329541.182469,111230.506773,-315476.668064,-174688.288878,0.971684,0.330677,0.152951
60402.500000,765331269.182469,112908.321733,-314901.704750,-174422.021696,0.970228,0.334790,0.155229
60402.520000,765332997.182469,114583.600307,-314319.634515,-174151.818313,0.968748,0.338900,0.157505
60402.540000,765334725.182468,116256.303107,-313730.465107,-173877.681851,0.967246,0.343006,0.159780
60402.560000,765336453.182468,117926.390729,-313134.204642,-173599.615630,0.965722,0.347107,0.162054
60402.580000,765338181.182468,119593.823769,-312530.861233,-173317.622971,0.964174,0.351204,0.164325
60402.600000,765339909.182467,121258.562822,-311920.442995,-173031.707192,0.962603,0.355296,0.166595
60402.620000,765341637.182467,122920.568484,-311302.958041,-172741.871615,0.961010,0.359384,0.168862
60402.640000,765343365.182467,124579.801350,-310678.414485,-172448.119560,0.959394,0.363467,0.171128
60402.660000,765345093.182467,126236.222015,-310046.820442,-172150.454345,0.957755,0.367545,0.173392
60402.680000,765346821.182466,127889.791077,-309408.184026,-171848.879292,0.956094,0.371619,0.175654
60402.700000,765348549.182466,129540.469129,-308762.513350,-171543.397719,0.954409,0.375687,0.177914
60402.720000,765350277.182466,131188.216768,-308109.816529,-171234.012948,0.952702,0.379751,0.180172
60402.740000,765352005.182465,132832.994590,-307450.101677,-170920.728298,0.950972,0.383809,0.182427
60402.760000,765353733.182465,134474.763190,-306783.376954,-170603.547115,0.949219,0.387862,0.184680
60402.780000,765355461.182465,136113.483189,-306109.651597,-170282.473329,0.947444,0.391910,0.186931
60402.800000,765357189.182465,137749.115232,-305428.935915,-169957.511458,0.945645,0.395952,0.189180
60402.820000,765358917.182464,139381.619962,-304741.240267,-169628.666043,0.943824,0.399988,0.191426
60402.840000,765360645.182464,141010.958026,-304046.575009,-169295.941627,0.941980,0.404019,0.193670
60402.860000,765362373.182464,142637.090068,-303344.950500,-168959.342752,0.940113,0.408044,0.195911
60402.880000,765364101.182464,144259.976733,-302636.377096,-168618.873960,0.938224,0.412063,0.198150
60402.900000,765365829.182463,145879.578666,-301920.865155,-168274.539794,0.936311,0.416076,0.200385
60402.920000,765367557.182463,147495.856513,-301198.425034,-167926.344795,0.934376,0.420083,0.202619
60402.940000,765369285.182463,149108.770917,-300469.067091,-167574.293506,0.932419,0.424083,0.204849
60402.960000,765371013.182462,150718.282525,-299732.801683,-167218.390470,0.930438,0.428078,0.207077
60402.980000,765372741.182462,152324.351982,-298989.639167,-166858.640227,0.928435,0.432066,0.209302
60403.000000,765374469.182462,153926.939931,-298239.589901,-166495.047321,0.926409,0.436047,0.211524
60403.020000,765376197.182462,155526.007055,-297482.664625,-166127.616502,0.924360,0.440022,0.213742
60403.040000,765377925.182461,157121.514182,-296718.875612,-165756.353362,0.922288,0.443990,0.215958
60403.060000,765379653.182461,158713.422175,-295948.235516,-165381.263697,0.920194,0.447951,0.218171
60403.080000,765381381.182461,160301.691898,-295170.756993,-165002.353307,0.918077,0.451905,0.220381
60403.100000,765383109.182460,161886.284215,-294386.452699,-164619.627991,0.915938,0.455852,0.222587
60403.120000,765384837.182460,163467.159990,-293595.335288,-164233.093548,0.913776,0.459791,0.224790
60403.140000,765386565.182460,165044.280087,-292797.417415,-163842.755776,0.911591,0.463724,0.226990
60403.160000,765388293.182460,166617.605369,-291992.711737,-163448.620474,0.909383,0.467649,0.229186
60403.180000,765390021.182459,168187.096702,-291181.230907,-163050.693441,0.907153,0.471566,0.231379
60403.200000,765391749.182459,169752.714949,-290362.987582,-162648.980475,0.904901,0.475476,0.233568
60403.220000,765393477.182459,171314.420973,-289537.994417,-162243.487376,0.902625,0.479379,0.235754
60403.240000,765395205.182459,172872.175640,-288706.264067,-161834.219942,0.900327,0.483273,0.237936
60403.260000,765396933.182458,174425.939820,-287867.809235,-161421.183998,0.898007,0.487159,0.240114
60403.280000,765398661.182458,175975.674579,-287022.643749,-161004.385987,0.895664,0.491038,0.242289
60403.300000,765400389.182458,177521.341176,-286170.782558,-160583.832967,0.893299,0.494908,0.244460
60403.320000,765402117.182458,179062.900875,-285312.240660,-160159.532023,0.890911,0.498770,0.246627
60403.340000,765403845.182457,180600.314944,-284447.033054,-159731.490239,0.888500,0.502624,0.248790
60403.360000,765405573.182457,182133.544648,-283575.174736,-159299.714701,0.886068,0.506469,0.250949
60403.380000,765407301.182457,183662.551254,-282696.680706,-158864.212493,0.883612,0.510305,0.253104
60403.400000,765409029.182456,185187.296027,-281811.565961,-158424.990700,0.881135,0.514133,0.255255
60403.420000,765410757.182456,186707.740235,-280919.845500,-157982.056407,0.878634,0.517952,0.257401
60403.440000,765412485.182456,188223.845142,-280021.534321,-157535.416700,0.876112,0.521762,0.259544
60403.460000,765414213.182456,189735.572016,-279116.647422,-157085.078662,0.873567,0.525563,0.261682
60403.480000,765415941.182455,191242.882123,-278205.199800,-156631.049380,0.871000,0.529355,0.263816
60403.500000,765417669.182455,192745.736728,-277287.206455,-156173.335938,0.868411,0.533137,0.265945
60403.520000,765419397.182455,194244.097198,-276362.682780,-155711.945638,0.865799,0.536910,0.268070
60403.540000,765421125.182454,195737.925298,-275431.645753,-155246.886658,0.863166,0.540674,0.270190
60403.560000,765422853.182454,197227.182893,-274494.112749,-154778.167392,0.860510,0.544428,0.272306
60403.580000,765424581.182454,198711.831849,-273550.101143,-154305.796235,0.857831,0.548173,0.274417
60403.600000,765426309.182454,200191.834030,-272599.628309,-153829.781582,0.855131,0.551908,0.276524
60403.620000,765428037.182454,201667.151303,-271642.711621,-153350.131827,0.852409,0.555632,0.278625
60403.640000,765429765.182453,203137.745532,-270679.368454,-152866.855365,0.849664,0.559347,0.280722
60403.660000,765431493.182453,204603.578582,-269709.616181,-152379.960591,0.846898,0.563052,0.282814
60403.680000,765433221.182453,206064.612319,-268733.472179,-151889.455898,0.844109,0.566746,0.284901
60403.700000,765434949.182452,207520.808608,-267750.953820,-151395.349684,0.841299,0.570430,0.286983
60403.720000,765436677.182452,208972.129314,-266762.078480,-150897.650340,0.838466,0.574103,0.289059
60403.740000,765438405.182452,210418.536303,-265766.863533,-150396.366264,0.835612,0.577766,0.291131
60403.760000,765440133.182451,211859.991456,-264765.326403,-149891.505876,0.832736,0.581418,0.293197
60403.780000,765441861.182451,213296.457043,-263757.485662,-149383.078234,0.829838,0.585060,0.295258
60403.800000,765443589.182451,214727.895722,-262743.361032,-148871.093033,0.826918,0.588690,0.297314
60403.820000,765445317.182451,216154.270166,-261722.972282,-148355.559993,0.823976,0.592310,0.299365
60403.840000,765447045.182450,217575.543049,-260696.339183,-147836.488834,0.821013,0.595918,0.301410
60403.860000,765448773.182450,218991.677046,-259663.481505,-147313.889279,0.818028,0.599515,0.303449
60403.880000,765450501.182450,220402.634830,-258624.419020,-146787.771047,0.815021,0.603101,0.305483
60403.900000,765452229.182449,221808.379076,-257579.171496,-146258.143861,0.811993,0.606675,0.307511
60403.920000,765453957.182449,223208.872458,-256527.758705,-145725.017440,0.808944,0.610238,0.309534
60403.940000,765455685.182449,224604.077649,-255470.200418,-145188.401507,0.805872,0.613789,0.311550
60403.960000,765457413.182449,225993.957323,-254406.516404,-144648.305781,0.802780,0.617328,0.313561
60403.980000,765459141.182448,227378.474156,-253336.726434,-144104.739984,0.799666,0.620855,0.315566
60404.000000,765460869.182448,228757.590820,-252260.850278,-143557.713837,0.796530,0.624371,0.317565
60404.020000,765462597.182448,230131.270162,-251178.908107,-143007.237284,0.793374,0.627874,0.319559
60404.040000,765464325.182448,231499.475714,-250090.921691,-142453.321156,0.790196,0.631365,0.321546
60404.060000,765466053.182447,232862.171180,-248996.913200,-141895.976511,0.786996,0.634843,0.323526
60404.080000,765467781.182447,234219.320266,-247896.904805,-141335.214403,0.783776,0.638309,0.325501
60404.100000,765469509.182447,235570.886675,-246790.918675,-140771.045887,0.780534,0.641763,0.327469
60404.120000,765471237.182446,236916.834113,-245678.976980,-140203.482019,0.777272,0.645204,0.329432
60404.140000,765472965.182446,238257.126283,-244561.101891,-139632.533855,0.773988,0.648632,0.331387
60404.160000,765474693.182446,239591.726889,-243437.315578,-139058.212450,0.770684,0.652047,0.333336
60404.180000,765476421.182446,240920.599637,-242307.640211,-138480.528859,0.767358,0.655449,0.335279
60404.200000,765478149.182445,242243.708231,-241172.097960,-137899.494137,0.764012,0.658838,0.337215
60404.220000,765479877.182445,243561.016375,-240030.710995,-137315.119341,0.760645,0.662213,0.339145
60404.240000,765481605.182445,244872.487774,-238883.501487,-136727.415526,0.757257,0.665576,0.341068
60404.260000,765483333.182445,246178.086159,-237730.491654,-136136.393774,0.753849,0.668924,0.342984
60404.280000,765485061.182444,247477.775864,-236571.704861,-135542.065808,0.750420,0.672260,0.344893
60404.300000,765486789.182444,248771.521831,-235407.165612,-134944.443988,0.746970,0.675581,0.346796
60404.320000,765488517.182444,250059.289026,-234236.898463,-134343.540703,0.743500,0.678889,0.348691
60404.340000,765490245.182443,251341.042416,-233060.927970,-133739.368341,0.740009,0.682183,0.350580
60404.360000,765491973.182443,252616.746968,-231879.278687,-133131.939290,0.736498,0.685463,0.352461
60404.380000,765493701.182443,253886.367649,-230691.975169,-132521.265939,0.732967,0.688728,0.354335
60404.400000,765495429.182443,255149.869425,-229499.041973,-131907.360676,0.729415,0.691980,0.356202
60404.420000,765497157.182442,256407.217263,-228300.503653,-131290.235890,0.725844,0.695217,0.358062
60404.440000,765498885.182442,257658.376130,-227096.384766,-130669.903968,0.722252,0.698440,0.359915
60404.460000,765500613.182442,258903.310992,-225886.709865,-130046.377299,0.718640,0.701648,0.361760
60404.480000,765502341.182441,260141.986818,-224671.503507,-129419.668272,0.715008,0.704841,0.363598
60404.500000,765504069.182441,261374.368572,-223450.790246,-128789.789275,0.711356,0.708020,0.365428
60404.520000,765505797.182441,262600.421473,-222224.595030,-128156.752917,0.707684,0.711184,0.367251
60404.540000,765507525.182441,263820.111739,-220992.944373,-127520.572685,0.703993,0.714333,0.369066
60404.560000,765509253.182440,265033.405840,-219755.865181,-126881.262290,0.700282,0.717466,0.370873
60404.580000,765510981.182440,266240.270244,-218513.384358,-126238.835439,0.696551,0.720585,0.372673
60404.600000,765512709.182440,267440.671422,-217265.528810,-125593.305843,0.692800,0.723688,0.374465
60404.620000,765514437.182440,268634.575842,-216012.325444,-124944.687209,0.689031,0.726775,0.376249
60404.640000,765516165.182439,269821.949974,-214753.801163,-124292.993247,0.685241,0.729848,0.378025
60404.660000,765517893.182439,271002.760286,-213489.982876,-123638.237666,0.681433,0.732904,0.379793
60404.680000,765519621.182439,272176.973250,-212220.897485,-122980.434175,0.677605,0.735945,0.381553
60404.700000,765521349.182438,273344.555332,-210946.571898,-122319.596482,0.673758,0.738970,0.383305
60404.720000,765523077.182438,274505.473004,-209667.033020,-121655.738297,0.669892,0.741979,0.385049
60404.740000,765524805.182438,275659.692734,-208382.307756,-120988.873328,0.666006,0.744971,0.386785
60404.760000,765526533.182438,276807.181027,-207092.423060,-120319.015312,0.662102,0.747948,0.388512
60404.780000,765528261.182437,277947.905228,-205797.406984,-119646.178605,0.658179,0.750908,0.390231
60404.800000,765529989.182437,279081.833518,-204497.288678,-118970.378186,0.654237,0.753852,0.391942
60404.820000,765531717.182437,280208.934114,-203192.097342,-118291.629059,0.650277,0.756780,0.393644
60404.840000,765533445.182436,281329.175234,-201881.862172,-117609.946229,0.646298,0.759691,0.395338
60404.860000,765535173.182436,282442.525096,-200566.612369,-116925.344703,0.642300,0.762585,0.397023
60404.880000,765536901.182436,283548.951917,-199246.377131,-116237.839484,0.638284,0.765462,0.398699
60404.900000,765538629.182436,284648.423916,-197921.185655,-115547.445578,0.634249,0.768322,0.400367
60404.920000,765540357.182435,285740.909309,-196591.067141,-114854.177990,0.630196,0.771166,0.402026
60404.940000,765542085.182435,286826.376315,-195256.050787,-114158.051726,0.626125,0.773992,0.403676
60404.960000,765543813.182435,287904.793151,-193916.165791,-113459.081789,0.622036,0.776801,0.405317
60404.980000,765545541.182434,288976.128036,-192571.441353,-112757.283186,0.617929,0.779593,0.406950
60405.000000,765547269.182434,290040.349186,-191221.906669,-112052.670921,0.613804,0.782367,0.408573
60405.020000,765548997.182434,291097.425152,-189867.591309,-111345.260209,0.609662,0.785124,0.410187
60405.040000,765550725.182434,292147.325817,-188508.526312,-110635.067104,0.605501,0.787863,0.411792
60405.060000,765552453.182433,293190.021394,-187144.743090,-109922.107871,0.601323,0.790584,0.413389
60405.080000,765554181.182433,294225.482098,-185776.273051,-109206.398772,0.597127,0.793287,0.414975
60405.100000,765555909.182433,295253.678145,-184403.147606,-108487.956072,0.592914,0.795973,0.416553
60405.120000,765557637.182433,296274.579748,-183025.398165,-107766.796034,0.588683,0.798640,0.418121
60405.140000,765559365.182432,297288.157122,-181643.056138,-107042.934922,0.584435,0.801290,0.419680
60405.160000,765561093.182432,298294.380483,-180256.152934,-106316.389001,0.580170,0.803921,0.421229
60405.180000,765562821.182432,299293.220044,-178864.719965,-105587.174532,0.575888,0.806533,0.422769
60405.200000,765564549.182432,300284.646020,-177468.788638,-104855.307782,0.571589,0.809128,0.424299
60405.220000,765566277.182431,301268.628626,-176068.390366,-104120.805012,0.567274,0.811703,0.425820
60405.240000,765568005.182431,302245.138076,-174663.556557,-103383.682488,0.562941,0.814261,0.427331
60405.260000,765569733.182431,303214.144633,-173254.318665,-102643.956498,0.558592,0.816799,0.428832
60405.280000,765571461.182431,304175.619632,-171840.709153,-101901.643909,0.554226,0.819318,0.430323
60405.300000,765573189.182430,305129.535486,-170422.761491,-101156.762167,0.549844,0.821819,0.431805
60405.320000,765574917.182430,306075.864654,-169000.509194,-100409.328744,0.545445,0.824300,0.433277
60405.340000,765576645.182430,307014.579596,-167573.985775,-99659.361110,0.541030,0.826763,0.434738
60405.360000,765578373.182430,307945.652770,-166143.224751,-98906.876738,0.536599,0.829206,0.436190
60405.380000,765580101.182429,308869.056636,-164708.259634,-98151.893096,0.532153,0.831630,0.437632
60405.400000,765581829.182429,309784.763653,-163269.123940,-97394.427658,0.527690,0.834034,0.439063
60405.420000,765583557.182428,310692.746279,-161825.851182,-96634.497894,0.523211,0.836419,0.440485
60405.440000,765585285.182428,311592.976974,-160378.474876,-95872.121275,0.518717,0.838784,0.441896
60405.460000,765587013.182428,312485.428197,-158927.028536,-95107.315272,0.514207,0.841130,0.443296
60405.480000,765588741.182428,313370.072407,-157471.545676,-94340.097356,0.509682,0.843456,0.444687
60405.500000,765590469.182427,314246.882064,-156012.059810,-93570.484999,0.505141,0.845762,0.446067
