# epoch (MJD),epoch (seconds TDB),r [km],alpha [deg],beta [deg]
60399.240000,765049605.182514,78318.186534,-0.000066,0.000597
60399.260000,765051333.182514,78199.148520,-0.000059,0.000595
60399.280000,765053061.182513,78079.220659,-0.000053,0.000594
60399.300000,765054789.182513,77958.402184,-0.000047,0.000592
60399.320000,765056517.182513,77836.692332,-0.000041,0.000590
60399.340000,765058245.182513,77714.090338,-0.000035,0.000588
60399.360000,765059973.182512,77590.595438,-0.000028,0.000586
60399.380000,765061701.182512,77466.206870,-0.000022,0.000583
60399.400000,765063429.182512,77340.923868,-0.000016,0.000581
60399.420000,765065157.182512,77214.745668,-0.000010,0.000578
60399.440000,765066885.182511,77087.671508,-0.000003,0.000575
60399.460000,765068613.182511,76959.700623,0.000003,0.000572
60399.480000,765070341.182511,76830.832249,0.000009,0.000569
60399.500000,765072069.182510,76701.065622,0.000015,0.000566
60399.520000,765073797.182510,76570.400018,0.000022,0.000562
60399.540000,765075525.182510,76438.834878,0.000028,0.000558
60399.560000,765077253.182510,76306.369678,0.000034,0.000555
60399.580000,765078981.182509,76173.003899,0.000040,0.000551
60399.600000,765080709.182509,76038.737020,0.000046,0.000546
60399.620000,765082437.182509,75903.568519,0.000052,0.000542
60399.640000,765084165.182508,75767.497875,0.000058,0.000537
60399.660000,765085893.182508,75630.524569,0.000064,0.000532
60399.680000,765087621.182508,75492.648078,0.000070,0.000527
60399.700000,765089349.182508,75353.867881,0.000076,0.000522
60399.720000,765091077.182507,75214.183459,0.000081,0.000516
60399.740000,765092805.182507,75073.594289,0.000087,0.000510
60399.760000,765094533.182507,74932.099861,0.000092,0.000504
60399.780000,765096261.182507,74789.699871,0.000098,0.000497
60399.800000,765097989.182506,74646.394231,0.000103,0.000491
60399.820000,765099717.182506,74502.182856,0.000108,0.000484
60399.840000,765101445.182506,74357.065666,0.000113,0.000477
60399.860000,765103173.182505,74211.042578,0.000117,0.000469
60399.880000,765104901.182505,74064.113510,0.000122,0.000461
60399.900000,765106629.182505,73916.278381,0.000126,0.000454
60399.920000,765108357.182505,73767.537108,0.000131,0.000445
60399.940000,765110085.182504,73617.889608,0.000135,0.000437
60399.960000,765111813.182504,73467.335801,0.000139,0.000429
60399.980000,765113541.182504,73315.875605,0.000143,0.000420
60400.000000,765115269.182503,73163.508936,0.000147,0.000411
60400.020000,765116997.182503,73010.235829,0.000150,0.000402
60400.040000,765118725.182503,72856.056779,0.000153,0.000392
60400.060000,765120453.182503,72700.972401,0.000157,0.000383
60400.080000,765122181.182502,72544.983304,0.000159,0.000373
60400.100000,765123909.182502,72388.090102,0.000162,0.000363
60400.120000,765125637.182502,72230.293407,0.000164,0.000352
60400.140000,765127365.182501,72071.593831,0.000165,0.000341
60400.160000,765129093.182501,71911.991985,0.000166,0.000329
60400.180000,765130821.182501,71751.488482,0.000166,0.000317
60400.200000,765132549.182501,71590.083934,0.000166,0.000304
60400.220000,765134277.182500,71427.778954,0.000164,0.000290
60400.240000,765136005.182500,71264.574152,0.000163,0.000276
60400.260000,765137733.182500,71100.470164,0.000160,0.000260
60400.280000,765139461.182500,70935.468114,0.000156,0.000244
60400.300000,765141189.182499,70769.569620,0.000152,0.000228
60400.320000,765142917.182499,70602.776322,0.000147,0.000211
60400.340000,765144645.182499,70435.089858,0.000142,0.000194
60400.360000,765146373.182498,70266.511869,0.000136,0.000178
60400.380000,765148101.182498,70097.043992,0.000130,0.000161
60400.400000,765149829.182498,69926.687868,0.000123,0.000145
60400.420000,765151557.182498,69755.445135,0.000117,0.000129
60400.440000,765153285.182497,69583.317433,0.000111,0.000114
60400.460000,765155013.182497,69410.306401,0.000105,0.000100
60400.480000,765156741.182497,69236.413678,0.000099,0.000088
60400.500000,765158469.182497,69061.640903,0.000093,0.000076
60400.520000,765160197.182496,68885.989960,0.000088,0.000066
60400.540000,765161925.182496,68709.463706,0.000084,0.000058
60400.560000,765163653.182496,68532.065244,0.000080,0.000051
60400.580000,765165381.182495,68353.797675,0.000078,0.000046
60400.600000,765167109.182495,68174.664102,0.000076,0.000043
60400.620000,765168837.182495,67994.667626,0.000077,0.000041
60400.640000,765170565.182495,67813.811350,0.000078,0.000040
60400.660000,765172293.182494,67632.098375,0.000082,0.000041
60400.680000,765174021.182494,67449.531803,0.000088,0.000044
60400.700000,765175749.182494,67266.114738,0.000095,0.000049
60400.720000,765177477.182493,67081.850279,0.000106,0.000055
60400.740000,765179205.182493,66896.741530,0.000119,0.000063
60400.760000,765180933.182493,66710.791635,0.000134,0.000072
60400.780000,765182661.182493,66524.004713,0.000153,0.000083
60400.800000,765184389.182492,66336.385858,0.000174,0.000096
60400.820000,765186117.182492,66147.940207,0.000197,0.000109
60400.840000,765187845.182492,65958.672896,0.000223,0.000124
60400.860000,765189573.182492,65768.589061,0.000250,0.000139
60400.880000,765191301.182491,65577.693840,0.000280,0.000154
60400.900000,765193029.182491,65385.992368,0.000311,0.000170
60400.920000,765194757.182491,65193.489782,0.000343,0.000185
60400.940000,765196485.182490,65000.191218,0.000377,0.000201
60400.960000,765198213.182490,64806.101814,0.000412,0.000215
60400.980000,765199941.182490,64611.226705,0.000447,0.000229
60401.000000,765201669.182490,64415.571028,0.000484,0.000242
60401.020000,765203397.182489,64219.140384,0.000520,0.000254
60401.040000,765205125.182489,64021.942229,0.000557,0.000265
60401.060000,765206853.182489,63823.984485,0.000595,0.000274
60401.080000,765208581.182489,63625.275073,0.000633,0.000283
60401.100000,765210309.182488,63425.821915,0.000672,0.000290
60401.120000,765212037.182488,63225.632932,0.000711,0.000296
60401.140000,765213765.182488,63024.716044,0.000751,0.000302
60401.160000,765215493.182487,62823.079174,0.000791,0.000306
60401.180000,765217221.182487,62620.730242,0.000832,0.000309
60401.200000,765218949.182487,62417.677171,0.000873,0.000311
60401.220000,765220677.182487,62213.927880,0.000915,0.000313
60401.240000,765222405.182486,62009.490291,0.000958,0.000313
60401.260000,765224133.182486,61804.372405,0.001001,0.000313
60401.280000,765225861.182486,61598.584024,0.001045,0.000312
60401.300000,765227589.182485,61392.136755,0.001090,0.000310
60401.320000,765229317.182485,61185.042283,0.001134,0.000307
60401.340000,765231045.182485,60977.312294,0.001180,0.000304
60401.360000,765232773.182485,60768.958473,0.001225,0.000299
60401.380000,765234501.182484,60559.992506,0.001271,0.000294
60401.400000,765236229.182484,60350.426077,0.001317,0.000288
60401.420000,765237957.182484,60140.270871,0.001364,0.000281
60401.440000,765239685.182483,59929.538575,0.001410,0.000274
60401.460000,765241413.182483,59718.240874,0.001457,0.000265
60401.480000,765243141.182483,59506.389452,0.001503,0.000256
60401.500000,765244869.182483,59293.995995,0.001550,0.000246
60401.520000,765246597.182482,59081.073026,0.001596,0.000235
60401.540000,765248325.182482,58867.636413,0.001642,0.000223
60401.560000,765250053.182482,58653.702864,0.001688,0.000210
60401.580000,765251781.182482,58439.289086,0.001734,0.000197
60401.600000,765253509.182481,58224.411785,0.001779,0.000183
60401.620000,765255237.182481,58009.087668,0.001824,0.000169
60401.640000,765256965.182481,57793.333441,0.001869,0.000154
60401.660000,765258693.182480,57577.165812,0.001914,0.000139
60401.680000,765260421.182480,57360.601487,0.001958,0.000123
60401.700000,765262149.182480,57143.657173,0.002002,0.000107
60401.720000,765263877.182480,56926.349576,0.002046,0.000090
60401.740000,765265605.182480,56708.695404,0.002089,0.000073
60401.760000,765267333.182479,56490.711500,0.002131,0.000056
60401.780000,765269061.182479,56272.417861,0.002174,0.000039
60401.800000,765270789.182479,56053.837634,0.002216,0.000021
60401.820000,765272517.182478,55834.994106,0.002257,0.000004
60401.840000,765274245.182478,55615.910562,0.002298,-0.000014
60401.860000,765275973.182478,55396.610287,0.002339,-0.000032
60401.880000,765277701.182477,55177.116569,0.002379,-0.000050
60401.900000,765279429.182477,54957.452691,0.002419,-0.000067
60401.920000,765281157.182477,54737.641941,0.002458,-0.000085
60401.940000,765282885.182477,54517.707603,0.002497,-0.000103
60401.960000,765284613.182476,54297.672963,0.002536,-0.000120
60401.980000,765286341.182476,54077.561307,0.002574,-0.000137
60402.000000,765288069.182476,53857.395920,0.002612,-0.000154
60402.020000,765289797.182475,53637.201483,0.002649,-0.000171
60402.040000,765291525.182475,53417.008256,0.002686,-0.000188
60402.060000,765293253.182475,53196.847891,0.002722,-0.000204
60402.080000,765294981.182475,52976.752042,0.002759,-0.000219
60402.100000,765296709.182474,52756.752364,0.002794,-0.000235
60402.120000,765298437.182474,52536.880511,0.002830,-0.000250
60402.140000,765300165.182474,52317.168136,0.002865,-0.000265
60402.160000,765301893.182474,52097.646892,0.002900,-0.000279
60402.180000,765303621.182473,51878.348435,0.002934,-0.000293
60402.200000,765305349.182473,51659.304418,0.002968,-0.000306
60402.220000,765307077.182473,51440.546494,0.003002,-0.000319
60402.240000,765308805.182472,51222.106317,0.003036,-0.000332
60402.260000,765310533.182472,51004.015752,0.003069,-0.000344
60402.280000,765312261.182472,50786.311504,0.003102,-0.000356
60402.300000,765313989.182472,50569.035119,0.003134,-0.000367
60402.320000,765315717.182471,50352.228353,0.003166,-0.000377
60402.340000,765317445.182471,50135.932962,0.003198,-0.000387
60402.360000,765319173.182471,49920.190703,0.003230,-0.000397
60402.380000,765320901.182471,49705.043332,0.003261,-0.000406
60402.400000,765322629.182470,49490.532605,0.003292,-0.000415
60402.420000,765324357.182470,49276.700279,0.003322,-0.000423
60402.440000,765326085.182470,49063.588111,0.003352,-0.000430
60402.460000,765327813.182469,48851.237856,0.003381,-0.000438
60402.480000,765329541.182469,48639.691270,0.003410,-0.000444
60402.500000,765331269.182469,48428.990111,0.003439,-0.000451
60402.520000,765332997.182469,48219.177978,0.003467,-0.000456
60402.540000,765334725.182468,48010.305847,0.003494,-0.000462
60402.560000,765336453.182468,47802.426535,0.003521,-0.000466
60402.580000,765338181.182468,47595.592863,0.003547,-0.000471
60402.600000,765339909.182467,47389.857648,0.003572,-0.000475
60402.620000,765341637.182467,47185.273710,0.003597,-0.000478
60402.640000,765343365.182467,46981.893868,0.003621,-0.000481
60402.660000,765345093.182467,46779.770939,0.003643,-0.000484
60402.680000,765346821.182466,46578.957744,0.003665,-0.000486
60402.700000,765348549.182466,46379.507101,0.003686,-0.000488
60402.720000,765350277.182466,46181.471829,0.003706,-0.000490
60402.740000,765352005.182465,45984.904746,0.003724,-0.000491
60402.760000,765353733.182465,45789.858877,0.003742,-0.000492
60402.780000,765355461.182465,45596.391973,0.003758,-0.000492
60402.800000,765357189.182465,45404.566508,0.003772,-0.000492
60402.820000,765358917.182464,45214.445165,0.003786,-0.000492
60402.840000,765360645.182464,45026.090625,0.003797,-0.000492
60402.860000,765362373.182464,44839.565570,0.003807,-0.000491
60402.880000,765364101.182464,44654.932681,0.003815,-0.000490
60402.900000,765365829.182463,44472.254640,0.003821,-0.000489
60402.920000,765367557.182463,44291.594127,0.003826,-0.000487
60402.940000,765369285.182463,44113.013826,0.003828,-0.000485
60402.960000,765371013.182462,43936.576417,0.003828,-0.000483
60402.980000,765372741.182462,43762.344581,0.003825,-0.000481
60403.000000,765374469.182462,43590.381001,0.003821,-0.000478
60403.020000,765376197.182462,43420.749113,0.003813,-0.000475
60403.040000,765377925.182461,43253.515377,0.003804,-0.000472
60403.060000,765379653.182461,43088.747008,0.003791,-0.000469
60403.080000,765381381.182461,42926.511221,0.003776,-0.000466
60403.100000,765383109.182460,42766.875231,0.003758,-0.000462
60403.120000,765384837.182460,42609.906254,0.003736,-0.000458
60403.140000,765386565.182460,42455.671504,0.003712,-0.000454
60403.160000,765388293.182460,42304.238197,0.003685,-0.000450
60403.180000,765390021.182459,42155.673548,0.003654,-0.000446
60403.200000,765391749.182459,42010.044772,0.003619,-0.000441
60403.220000,765393477.182459,41867.419084,0.003582,-0.000437
60403.240000,765395205.182459,41727.863699,0.003540,-0.000432
60403.260000,765396933.182458,41591.445701,0.003495,-0.000427
60403.280000,765398661.182458,41458.229122,0.003446,-0.000422
60403.300000,765400389.182458,41328.274950,0.003393,-0.000417
60403.320000,765402117.182458,41201.644037,0.003337,-0.000411
60403.340000,765403845.182457,41078.397237,0.003276,-0.000406
60403.360000,765405573.182457,40958.595404,0.003212,-0.000400
60403.380000,765407301.182457,40842.299391,0.003144,-0.000394
60403.400000,765409029.182456,40729.570052,0.003072,-0.000388
60403.420000,765410757.182456,40620.468240,0.002996,-0.000382
60403.440000,765412485.182456,40515.054808,0.002915,-0.000375
60403.460000,765414213.182456,40413.390610,0.002831,-0.000369
60403.480000,765415941.182455,40315.536500,0.002743,-0.000362
60403.500000,765417669.182455,40221.553331,0.002650,-0.000355
60403.520000,765419397.182455,40131.498420,0.002554,-0.000348
60403.540000,765421125.182454,40045.414939,0.002454,-0.000341
60403.560000,765422853.182454,39963.342524,0.002349,-0.000333
60403.580000,765424581.182454,39885.320811,0.002241,-0.000325
60403.600000,765426309.182454,39811.389436,0.002130,-0.000317
60403.620000,765428037.182454,39741.588035,0.002015,-0.000309
60403.640000,765429765.182453,39675.956242,0.001897,-0.000300
60403.660000,765431493.182453,39614.533695,0.001775,-0.000291
60403.680000,765433221.182453,39557.360029,0.001651,-0.000282
60403.700000,765434949.182452,39504.474880,0.001524,-0.000273
60403.720000,765436677.182452,39455.917883,0.001394,-0.000263
60403.740000,765438405.182452,39411.728675,0.001261,-0.000253
60403.760000,765440133.182451,39371.946189,0.001126,-0.000243
60403.780000,765441861.182451,39336.593238,0.000989,-0.000232
60403.800000,765443589.182451,39305.676504,0.000849,-0.000221
60403.820000,765445317.182451,39279.201975,0.000708,-0.000209
60403.840000,765447045.182450,39257.175633,0.000565,-0.000197
60403.860000,765448773.182450,39239.603463,0.000420,-0.000185
60403.880000,765450501.182450,39226.491450,0.000274,-0.000172
60403.900000,765452229.182449,39217.845578,0.000127,-0.000158
60403.920000,765453957.182449,39213.671832,-0.000020,-0.000144
60403.940000,765455685.182449,39213.976196,-0.000169,-0.000129
60403.960000,765457413.182449,39218.764655,-0.000318,-0.000113
60403.980000,765459141.182448,39228.043193,-0.000467,-0.000097
60404.000000,765460869.182448,39241.817794,-0.000616,-0.000080
60404.020000,765462597.182448,39260.088451,-0.000765,-0.000063
60404.040000,765464325.182448,39282.831186,-0.000913,-0.000044
60404.060000,765466053.182447,39310.016029,-0.001061,-0.000025
60404.080000,765467781.182447,39341.613010,-0.001208,-0.000005
60404.100000,765469509.182447,39377.592159,-0.001353,0.000015
60404.120000,765471237.182446,39417.923505,-0.001497,0.000037
60404.140000,765472965.182446,39462.577079,-0.001638,0.000059
60404.160000,765474693.182446,39511.522911,-0.001778,0.000082
60404.180000,765476421.182446,39564.731030,-0.001914,0.000105
60404.200000,765478149.182445,39622.171467,-0.002048,0.000130
60404.220000,765479877.182445,39683.814252,-0.002179,0.000155
60404.240000,765481605.182445,39749.629413,-0.002306,0.000180
60404.260000,765483333.182445,39819.586431,-0.002429,0.000207
60404.280000,765485061.182444,39893.642086,-0.002549,0.000234
60404.300000,765486789.182444,39971.740467,-0.002665,0.000262
60404.320000,765488517.182444,40053.825110,-0.002779,0.000292
60404.340000,765490245.182443,40139.839549,-0.002890,0.000322
60404.360000,765491973.182443,40229.727321,-0.002999,0.000355
60404.380000,765493701.182443,40323.431961,-0.003106,0.000389
60404.400000,765495429.182443,40420.897006,-0.003213,0.000425
60404.420000,765497157.182442,40522.065989,-0.003318,0.000463
60404.440000,765498885.182442,40626.882448,-0.003424,0.000503
60404.460000,765500613.182442,40735.289917,-0.003530,0.000546
60404.480000,765502341.182441,40847.231933,-0.003637,0.000592
60404.500000,765504069.182441,40962.652030,-0.003744,0.000640
60404.520000,765505797.182441,41081.491826,-0.003854,0.000692
60404.540000,765507525.182441,41203.685256,-0.003963,0.000746
60404.560000,765509253.182440,41329.164339,-0.004071,0.000802
60404.580000,765510981.182440,41457.861092,-0.004176,0.000860
60404.600000,765512709.182440,41589.707532,-0.004277,0.000919
60404.620000,765514437.182440,41724.635677,-0.004373,0.000979
60404.640000,765516165.182439,41862.577544,-0.004461,0.001040
60404.660000,765517893.182439,42003.465150,-0.004541,0.001100
60404.680000,765519621.182439,42147.230514,-0.004611,0.001161
60404.700000,765521349.182438,42293.805652,-0.004670,0.001220
60404.720000,765523077.182438,42443.122583,-0.004716,0.001277
60404.740000,765524805.182438,42595.113323,-0.004747,0.001333
60404.760000,765526533.182438,42749.709917,-0.004763,0.001387
60404.780000,765528261.182437,42906.845054,-0.004763,0.001438
60404.800000,765529989.182437,43066.452061,-0.004750,0.001486
60404.820000,765531717.182437,43228.464295,-0.004723,0.001531
60404.840000,765533445.182436,43392.815114,-0.004685,0.001572
60404.860000,765535173.182436,43559.437873,-0.004637,0.001608
60404.880000,765536901.182436,43728.265929,-0.004581,0.001641
60404.900000,765538629.182436,43899.232639,-0.004517,0.001668
60404.920000,765540357.182435,44072.271359,-0.004449,0.001690
60404.940000,765542085.182435,44247.315447,-0.004376,0.001707
60404.960000,765543813.182435,44424.298258,-0.004300,0.001717
60404.980000,765545541.182434,44603.153150,-0.004224,0.001722
60405.000000,765547269.182434,44783.813479,-0.004148,0.001719
60405.020000,765548997.182434,44966.214054,-0.004073,0.001710
60405.040000,765550725.182434,45150.295490,-0.003998,0.001694
60405.060000,765552453.182433,45335.999858,-0.003922,0.001672
60405.080000,765554181.182433,45523.269224,-0.003844,0.001645
60405.100000,765555909.182433,45712.045657,-0.003761,0.001613
60405.120000,765557637.182433,45902.271226,-0.003672,0.001576
60405.140000,765559365.182432,46093.887999,-0.003577,0.001536
60405.160000,765561093.182432,46286.838045,-0.003472,0.001492
60405.180000,765562821.182432,46481.063431,-0.003357,0.001445
60405.200000,765564549.182432,46676.506226,-0.003230,0.001396
60405.220000,765566277.182431,46873.108499,-0.003090,0.001345
60405.240000,765568005.182431,47070.812317,-0.002935,0.001293
60405.260000,765569733.182431,47269.559985,-0.002764,0.001240
60405.280000,765571461.182431,47469.299191,-0.002579,0.001186
60405.300000,765573189.182430,47669.983015,-0.002385,0.001129
60405.320000,765574917.182430,47871.564770,-0.002190,0.001070
60405.340000,765576645.182430,48073.997768,-0.001999,0.001005
60405.360000,765578373.182430,48277.235324,-0.001817,0.000935
60405.380000,765580101.182429,48481.230749,-0.001652,0.000858
60405.400000,765581829.182429,48685.937356,-0.001508,0.000773
60405.420000,765583557.182428,48891.308459,-0.001393,0.000679
60405.440000,765585285.182428,49097.297370,-0.001311,0.000574
60405.460000,765587013.182428,49303.857403,-0.001269,0.000457
60405.480000,765588741.182428,49510.941870,-0.001274,0.000328
60405.500000,765590469.182427,49718.504084,-0.001330,0.000184
60405.520000,765592197.182427,49926.499177,-0.001442,0.000027
60405.540000,765593925.182427,50134.889562,-0.001600,-0.000142
60405.560000,765595653.182426,50343.639467,-0.001795,-0.000316
60405.580000,765597381.182426,50552.713123,-0.002014,-0.000491
60405.600000,765599109.182426,50762.074761,-0.002248,-0.000663
60405.620000,765600837.182426,50971.688611,-0.002485,-0.000827
60405.640000,765602565.182425,51181.518903,-0.002714,-0.000978
60405.660000,765604293.182425,51391.529868,-0.002924,-0.001112
60405.680000,765606021.182425,51601.685735,-0.003104,-0.001225
60405.700000,765607749.182425,51811.950736,-0.003244,-0.001310
60405.720000,765609477.182424,52022.289101,-0.003331,-0.001365
60405.740000,765611205.182424,52232.665059,-0.003356,-0.001384
60405.760000,765612933.182424,52443.043037,-0.003308,-0.001362
60405.780000,765614661.182424,52653.391952,-0.003186,-0.001302
60405.800000,765616389.182423,52863.685213,-0.003001,-0.001211
60405.820000,765618117.182423,53073.896424,-0.002765,-0.001096
60405.840000,765619845.182423,53283.999188,-0.002488,-0.000966
60405.860000,765621573.182422,53493.967111,-0.002181,-0.000828
60405.880000,765623301.182422,53703.773795,-0.001855,-0.000689
60405.900000,765625029.182422,53913.392846,-0.001522,-0.000557
60405.920000,765626757.182422,54122.797868,-0.001192,-0.000441
60405.940000,765628485.182421,54331.962464,-0.000877,-0.000348
60405.960000,765630213.182421,54540.860239,-0.000587,-0.000285
60405.980000,765631941.182421,54749.464796,-0.000333,-0.000260
60406.000000,765633669.182420,54957.749740,-0.000127,-0.000281
60406.020000,765635397.182420,55165.689934,0.000024,-0.000353
60406.040000,765637125.182420,55373.265278,0.000123,-0.000472
60406.060000,765638853.182420,55580.456929,0.000178,-0.000629
60406.080000,765640581.182419,55787.246045,0.000196,-0.000817
60406.100000,765642309.182419,55993.613784,0.000183,-0.001028
60406.120000,765644037.182419,56199.541306,0.000146,-0.001256
60406.140000,765645765.182419,56405.009767,0.000093,-0.001492
60406.160000,765647493.182418,56610.000326,0.000030,-0.001730
60406.180000,765649221.182418,56814.494141,-0.000035,-0.001961
60406.200000,765650949.182418,57018.472371,-0.000096,-0.002178
60406.220000,765652677.182418,57221.916173,-0.000146,-0.002373
60406.240000,765654405.182417,57424.806706,-0.000177,-0.002539
60406.260000,765656133.182417,57627.125249,-0.000183,-0.002670
60406.280000,765657861.182417,57828.855899,-0.000162,-0.002762
60406.300000,765659589.182416,58029.985564,-0.000118,-0.002819
60406.320000,765661317.182416,58230.501278,-0.000054,-0.002844
60406.340000,765663045.182416,58430.390071,0.000028,-0.002842
60406.360000,765664773.182416,58629.638976,0.000122,-0.002816
60406.380000,765666501.182415,58828.235025,0.000226,-0.002769
60406.400000,765668229.182415,59026.165250,0.000337,-0.002705
60406.420000,765669957.182415,59223.416683,0.000451,-0.002628
60406.440000,765671685.182414,59419.976355,0.000564,-0.002541
60406.460000,765673413.182414,59615.831300,0.000673,-0.002448
60406.480000,765675141.182414,59810.968549,0.000774,-0.002352
60406.500000,765676869.182413,60005.375134,0.000865,-0.002256
60406.520000,765678597.182413,60199.038831,0.000942,-0.002165
60406.540000,765680325.182413,60391.950392,0.001006,-0.002077
60406.560000,765682053.182413,60584.101311,0.001058,-0.001994
60406.580000,765683781.182412,60775.483085,0.001100,-0.001915
60406.600000,765685509.182412,60966.087208,0.001132,-0.001840
60406.620000,765687237.182412,61155.905176,0.001156,-0.001768
60406.640000,765688965.182412,61344.928485,0.001173,-0.001699
60406.660000,765690693.182411,61533.148630,0.001185,-0.001633
60406.680000,765692421.182411,61720.557106,0.001192,-0.001571
60406.700000,765694149.182411,61907.145408,0.001195,-0.001511
60406.720000,765695877.182410,62092.905033,0.001197,-0.001455
60406.740000,765697605.182410,62277.827475,0.001199,-0.001400
60406.760000,765699333.182410,62461.904299,0.001200,-0.001348
60406.780000,765701061.182410,62645.128664,0.001203,-0.001298
60406.800000,765702789.182409,62827.495321,0.001207,-0.001250
60406.820000,765704517.182409,63008.999093,0.001211,-0.001204
60406.840000,765706245.182409,63189.634801,0.001216,-0.001161
60406.860000,765707973.182409,63369.397267,0.001221,-0.001119
60406.880000,765709701.182408,63548.281313,0.001226,-0.001078
60406.900000,765711429.182408,63726.281759,0.001231,-0.001040
60406.920000,765713157.182408,63903.393427,0.001236,-0.001003
60406.940000,765714885.182407,64079.611140,0.001240,-0.000968
60406.960000,765716613.182407,64254.929719,0.001244,-0.000934
60406.980000,765718341.182407,64429.343985,0.001246,-0.000901
60407.000000,765720069.182407,64602.848760,0.001248,-0.000870
60407.020000,765721797.182406,64775.439269,0.001248,-0.000841
60407.040000,765723525.182406,64947.112354,0.001248,-0.000812
60407.060000,765725253.182406,65117.865258,0.001246,-0.000785
60407.080000,765726981.182405,65287.695226,0.001243,-0.000758
60407.100000,765728709.182405,65456.599502,0.001239,-0.000733
60407.120000,765730437.182405,65624.575332,0.001235,-0.000709
60407.140000,765732165.182405,65791.619959,0.001230,-0.000686
60407.160000,765733893.182404,65957.730629,0.001224,-0.000663
60407.180000,765735621.182404,66122.904585,0.001218,-0.000642
60407.200000,765737349.182404,66287.139072,0.001212,-0.000621
60407.220000,765739077.182404,66450.431334,0.001205,-0.000602
60407.240000,765740805.182403,66612.778617,0.001198,-0.000583
60407.260000,765742533.182403,66774.178200,0.001191,-0.000565
60407.280000,765744261.182403,66934.628181,0.001184,-0.000547
60407.300000,765745989.182403,67094.127475,0.001177,-0.000531
60407.320000,765747717.182402,67252.675036,0.001170,-0.000515
60407.340000,765749445.182402,67410.269812,0.001163,-0.000499
60407.360000,765751173.182402,67566.910757,0.001156,-0.000484
60407.380000,765752901.182402,67722.596821,0.001148,-0.000470
60407.400000,765754629.182401,67877.326957,0.001141,-0.000456
60407.420000,765756357.182401,68031.100114,0.001134,-0.000443
60407.440000,765758085.182401,68183.915245,0.001126,-0.000430
60407.460000,765759813.182400,68335.771301,0.001119,-0.000418
60407.480000,765761541.182400,68486.667234,0.001111,-0.000407
60407.500000,765763269.182400,68636.601994,0.001103,-0.000396
60407.520000,765764997.182400,68785.574723,0.001095,-0.000385
60407.540000,765766725.182399,68933.585321,0.001087,-0.000374
60407.560000,765768453.182399,69080.633877,0.001079,-0.000365
60407.580000,765770181.182399,69226.720480,0.001071,-0.000355
60407.600000,765771909.182399,69371.845219,0.001063,-0.000346
60407.620000,765773637.182398,69516.008185,0.001055,-0.000337
60407.640000,765775365.182398,69659.209466,0.001046,-0.000329
60407.660000,765777093.182398,69801.449151,0.001038,-0.000321
60407.680000,765778821.182397,69942.727331,0.001029,-0.000313
60407.700000,765780549.182397,70083.044095,0.001021,-0.000305
60407.720000,765782277.182397,70222.399531,0.001012,-0.000298
60407.740000,765784005.182396,70360.793729,0.001003,-0.000291
60407.760000,765785733.182396,70498.226793,0.000995,-0.000285
60407.780000,765787461.182396,70634.699155,0.000986,-0.000279
60407.800000,765789189.182395,70770.211575,0.000978,-0.000272
60407.820000,765790917.182395,70904.764828,0.000969,-0.000267
60407.840000,765792645.182395,71038.359688,0.000960,-0.000261
60407.860000,765794373.182395,71170.996930,0.000952,-0.000256
60407.880000,765796101.182394,71302.677328,0.000943,-0.000251
60407.900000,765797829.182394,71433.401657,0.000935,-0.000246
60407.920000,765799557.182394,71563.170692,0.000926,-0.000241
60407.940000,765801285.182394,71691.985207,0.000917,-0.000237
60407.960000,765803013.182393,71819.845976,0.000909,-0.000232
60407.980000,765804741.182393,71946.753775,0.000900,-0.000228
60408.000000,765806469.182393,72072.709377,0.000891,-0.000224
60408.020000,765808197.182392,72197.713612,0.000883,-0.000221
60408.040000,765809925.182392,72321.767526,0.000874,-0.000217
60408.060000,765811653.182392,72444.872220,0.000865,-0.000213
60408.080000,765813381.182392,72567.028794,0.000857,-0.000210
60408.100000,765815109.182391,72688.238350,0.000848,-0.000207
60408.120000,765816837.182391,72808.501987,0.000839,-0.000204
60408.140000,765818565.182391,72927.820806,0.000831,-0.000201
60408.160000,765820293.182391,73046.195908,0.000822,-0.000198
60408.180000,765822021.182390,73163.628394,0.000813,-0.000196
60408.200000,765823749.182390,73280.119365,0.000805,-0.000193
60408.220000,765825477.182390,73395.669920,0.000796,-0.000191
60408.240000,765827205.182389,73510.281162,0.000787,-0.000188
60408.260000,765828933.182389,73623.954190,0.000779,-0.000186
60408.280000,765830661.182389,73736.690129,0.000770,-0.000184
60408.300000,765832389.182389,73848.490123,0.000761,-0.000182
60408.320000,765834117.182388,73959.355317,0.000753,-0.000180
60408.340000,765835845.182388,74069.286857,0.000744,-0.000178
60408.360000,765837573.182388,74178.285888,0.000735,-0.000177
60408.380000,765839301.182387,74286.353555,0.000727,-0.000175
60408.400000,765841029.182387,74393.491004,0.000718,-0.000173
60408.420000,765842757.182387,74499.699380,0.000710,-0.000172
60408.440000,765844485.182387,74604.979830,0.000701,-0.000170
60408.460000,765846213.182387,74709.333497,0.000692,-0.000169
60408.480000,765847941.182386,74812.761527,0.000684,-0.000167
60408.500000,765849669.182386,74915.265067,0.000675,-0.000166
60408.520000,765851397.182386,75016.845232,0.000666,-0.000165
60408.540000,765853125.182385,75117.503027,0.000658,-0.000164
60408.560000,765854853.182385,75217.239427,0.000649,-0.000162
60408.580000,765856581.182385,75316.055406,0.000641,-0.000161
