# epoch (MJD),epoch (seconds TDB),x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
60393.520000,764555397.182593,148793917.892146,9605527.623238,4163078.120322,-1.607297,27.356417,11.857538
60393.540000,764557125.182593,148791131.643863,9652798.934169,4183567.695016,-1.617527,27.355748,11.857247
60393.560000,764558853.182593,148788327.717862,9700069.087881,4204056.765196,-1.627757,27.355077,11.856954
60393.580000,764560581.182592,148785506.114814,9747338.079071,4224545.328599,-1.637987,27.354403,11.856660
60393.600000,764562309.182592,148782666.835391,9794605.902440,4245033.382963,-1.648216,27.353726,11.856365
60393.620000,764564037.182592,148779809.880263,9841872.552687,4265520.926024,-1.658445,27.353045,11.856069
60393.640000,764565765.182592,148776935.250103,9889138.024511,4286007.955521,-1.668673,27.352362,11.855771
60393.660000,764567493.182591,148774042.945583,9936402.312612,4306494.469190,-1.678901,27.351675,11.855472
60393.680000,764569221.182591,148771132.967373,9983665.411688,4326980.464768,-1.689129,27.350985,11.855171
60393.700000,764570949.182591,148768205.316145,10030927.316440,4347465.939994,-1.699356,27.350293,11.854869
60393.720000,764572677.182590,148765259.992570,10078188.021566,4367950.892603,-1.709583,27.349597,11.854566
60393.740000,764574405.182590,148762296.997321,10125447.521766,4388435.320334,-1.719810,27.348898,11.854262
60393.760000,764576133.182590,148759316.331069,10172705.811739,4408919.220923,-1.730036,27.348196,11.853956
60393.780000,764577861.182590,148756317.994489,10219962.886188,4429402.592110,-1.740261,27.347491,11.853649
60393.800000,764579589.182589,148753301.988263,10267218.739816,4449885.431634,-1.750487,27.346783,11.853341
60393.820000,764581317.182589,148750268.313071,10314473.367329,4470367.737236,-1.760711,27.346072,11.853031
60393.840000,764583045.182589,148747216.969593,10361726.763431,4490849.506656,-1.770936,27.345358,11.852720
60393.860000,764584773.182588,148744147.958510,10408978.922827,4511330.737635,-1.781160,27.344641,11.852408
60393.880000,764586501.182588,148741061.280503,10456229.840222,4531811.427912,-1.791384,27.343921,11.852094
60393.900000,764588229.182588,148737956.936252,10503479.510320,4552291.575227,-1.801607,27.343197,11.851780
60393.920000,764589957.182588,148734834.926437,10550727.927827,4572771.177322,-1.811830,27.342471,11.851463
