# epoch (MJD),epoch (seconds TDB),r [km],alpha [deg],beta [deg]
60398.920000,765021957.182518,149699815.507684,41.013816,-0.005384
60398.940000,765023685.182518,149699434.088725,40.889371,-0.005382
60398.960000,765025413.182518,149699047.843671,40.764440,-0.005379
60398.980000,765027141.182518,149698656.772370,40.639034,-0.005376
60399.000000,765028869.182517,149698260.874671,40.513161,-0.005373
60399.020000,765030597.182517,149697860.150364,40.386833,-0.005370
60399.040000,765032325.182517,149697454.599004,40.260061,-0.005367
60399.060000,765034053.182516,149697044.220087,40.132859,-0.005364
60399.080000,765035781.182516,149696629.013107,40.005239,-0.005360
60399.100000,765037509.182516,149696208.977561,39.877215,-0.005357
60399.120000,765039237.182516,149695784.112944,39.748800,-0.005353
60399.140000,765040965.182515,149695354.418753,39.620007,-0.005349
60399.160000,765042693.182515,149694919.894483,39.490849,-0.005345
60399.180000,765044421.182515,149694480.539629,39.361339,-0.005340
60399.200000,765046149.182515,149694036.353687,39.231490,-0.005336
60399.220000,765047877.182514,149693587.336153,39.101315,-0.005331
60399.240000,765049605.182514,149693133.486523,38.970828,-0.005326
60399.260000,765051333.182514,149692674.804284,38.840041,-0.005321
60399.280000,765053061.182513,149692211.288764,38.708971,-0.005315
60399.300000,765054789.182513,149691742.939121,38.577634,-0.005309
60399.320000,765056517.182513,149691269.754512,38.446051,-0.005303
60399.340000,765058245.182513,149690791.734090,38.314238,-0.005297
60399.360000,765059973.182512,149690308.877010,38.182214,-0.005291
60399.380000,765061701.182512,149689821.182426,38.049998,-0.005284
60399.400000,765063429.182512,149689328.649492,37.917607,-0.005277
60399.420000,765065157.182512,149688831.277363,37.785060,-0.005270
60399.440000,765066885.182511,149688329.065193,37.652374,-0.005262
60399.460000,765068613.182511,149687822.012136,37.519569,-0.005254
60399.480000,765070341.182511,149687310.117348,37.386663,-0.005246
60399.500000,765072069.182510,149686793.379982,37.253673,-0.005237
60399.520000,765073797.182510,149686271.799137,37.120620,-0.005229
60399.540000,765075525.182510,149685745.373695,36.987527,-0.005220
60399.560000,765077253.182510,149685214.102480,36.854420,-0.005210
60399.580000,765078981.182509,149684677.984319,36.721326,-0.005200
60399.600000,765080709.182509,149684137.018038,36.588269,-0.005190
60399.620000,765082437.182509,149683591.202461,36.455276,-0.005179
60399.640000,765084165.182508,149683040.536415,36.322372,-0.005168
60399.660000,765085893.182508,149682485.018726,36.189582,-0.005157
60399.680000,765087621.182508,149681924.648218,36.056933,-0.005145
60399.700000,765089349.182508,149681359.423718,35.924451,-0.005133
60399.720000,765091077.182507,149680789.344052,35.792160,-0.005120
60399.740000,765092805.182507,149680214.408045,35.660086,-0.005107
60399.760000,765094533.182507,149679634.614516,35.528256,-0.005094
60399.780000,765096261.182507,149679049.962136,35.396700,-0.005079
60399.800000,765097989.182506,149678460.449424,35.265455,-0.005065
60399.820000,765099717.182506,149677866.074895,35.134557,-0.005050
60399.840000,765101445.182506,149677266.837063,35.004041,-0.005034
60399.860000,765103173.182505,149676662.734441,34.873944,-0.005018
60399.880000,765104901.182505,149676053.765544,34.744303,-0.005002
60399.900000,765106629.182505,149675439.928886,34.615154,-0.004985
60399.920000,765108357.182505,149674821.222981,34.486532,-0.004967
60399.940000,765110085.182504,149674197.646343,34.358475,-0.004949
60399.960000,765111813.182504,149673569.197486,34.231018,-0.004930
60399.980000,765113541.182504,149672935.874924,34.104197,-0.004911
60400.000000,765115269.182503,149672297.677170,33.978050,-0.004891
60400.020000,765116997.182503,149671654.602693,33.852613,-0.004870
60400.040000,765118725.182503,149671006.649769,33.727937,-0.004849
60400.060000,765120453.182503,149670353.816629,33.604071,-0.004827
60400.080000,765122181.182502,149669696.101505,33.481065,-0.004805
60400.100000,765123909.182502,149669033.502626,33.358970,-0.004782
60400.120000,765125637.182502,149668366.018224,33.237838,-0.004758
60400.140000,765127365.182501,149667693.646529,33.117717,-0.004733
60400.160000,765129093.182501,149667016.385772,32.998659,-0.004708
60400.180000,765130821.182501,149666334.234183,32.880715,-0.004681
60400.200000,765132549.182501,149665647.189994,32.763935,-0.004654
60400.220000,765134277.182500,149664955.251435,32.648368,-0.004626
60400.240000,765136005.182500,149664258.416737,32.534067,-0.004598
60400.260000,765137733.182500,149663556.684125,32.421082,-0.004568
60400.280000,765139461.182500,149662850.051716,32.309472,-0.004537
60400.300000,765141189.182499,149662138.517515,32.199305,-0.004506
60400.320000,765142917.182499,149661422.079522,32.090651,-0.004473
60400.340000,765144645.182499,149660700.735738,31.983578,-0.004440
60400.360000,765146373.182498,149659974.484164,31.878155,-0.004406
60400.380000,765148101.182498,149659243.322801,31.774451,-0.004372
60400.400000,765149829.182498,149658507.249649,31.672533,-0.004337
60400.420000,765151557.182498,149657766.262708,31.572472,-0.004301
60400.440000,765153285.182497,149657020.359981,31.474335,-0.004265
60400.460000,765155013.182497,149656269.539466,31.378192,-0.004228
60400.480000,765156741.182497,149655513.799166,31.284110,-0.004191
60400.500000,765158469.182497,149654753.137080,31.192159,-0.004154
60400.520000,765160197.182496,149653987.551188,31.102411,-0.004116
60400.540000,765161925.182496,149653217.039385,31.014950,-0.004078
60400.560000,765163653.182496,149652441.599546,30.929865,-0.004039
60400.580000,765165381.182495,149651661.229543,30.847244,-0.004000
60400.600000,765167109.182495,149650875.927251,30.767175,-0.003961
60400.620000,765168837.182495,149650085.690543,30.689747,-0.003921
60400.640000,765170565.182495,149649290.517294,30.615047,-0.003881
60400.660000,765172293.182494,149648490.405378,30.543164,-0.003840
60400.680000,765174021.182494,149647685.352668,30.474186,-0.003798
60400.700000,765175749.182494,149646875.357037,30.408202,-0.003756
60400.720000,765177477.182493,149646060.416361,30.345298,-0.003713
60400.740000,765179205.182493,149645240.528513,30.285565,-0.003669
60400.760000,765180933.182493,149644415.691368,30.229089,-0.003625
60400.780000,765182661.182493,149643585.902836,30.175967,-0.003580
60400.800000,765184389.182492,149642751.160860,30.126302,-0.003534
60400.820000,765186117.182492,149641911.463385,30.080195,-0.003487
60400.840000,765187845.182492,149641066.808358,30.037750,-0.003439
60400.860000,765189573.182492,149640217.193721,29.999070,-0.003390
60400.880000,765191301.182491,149639362.617422,29.964258,-0.003339
60400.900000,765193029.182491,149638503.077405,29.933415,-0.003287
60400.920000,765194757.182491,149637638.571615,29.906646,-0.003234
60400.940000,765196485.182490,149636769.097997,29.884053,-0.003179
60400.960000,765198213.182490,149635894.654496,29.865739,-0.003123
60400.980000,765199941.182490,149635015.239058,29.851806,-0.003065
60401.000000,765201669.182490,149634130.849627,29.842358,-0.003005
60401.020000,765203397.182489,149633241.484223,29.837498,-0.002944
60401.040000,765205125.182489,149632347.141159,29.837330,-0.002880
60401.060000,765206853.182489,149631447.818823,29.841960,-0.002815
60401.080000,765208581.182489,149630543.515603,29.851493,-0.002748
60401.100000,765210309.182488,149629634.229887,29.866033,-0.002679
60401.120000,765212037.182488,149628719.960062,29.885687,-0.002608
60401.140000,765213765.182488,149627800.704516,29.910558,-0.002536
60401.160000,765215493.182487,149626876.461637,29.940754,-0.002462
60401.180000,765217221.182487,149625947.229813,29.976377,-0.002386
60401.200000,765218949.182487,149625013.007430,30.017535,-0.002308
60401.220000,765220677.182487,149624073.792878,30.064331,-0.002229
60401.240000,765222405.182486,149623129.584543,30.116871,-0.002148
60401.260000,765224133.182486,149622180.380838,30.175260,-0.002065
60401.280000,765225861.182486,149621226.180709,30.239595,-0.001980
60401.300000,765227589.182485,149620266.983643,30.309965,-0.001894
60401.320000,765229317.182485,149619302.789149,30.386461,-0.001807
60401.340000,765231045.182485,149618333.596735,30.469172,-0.001718
60401.360000,765232773.182485,149617359.405910,30.558186,-0.001627
60401.380000,765234501.182484,149616380.216184,30.653594,-0.001535
60401.400000,765236229.182484,149615396.027065,30.755484,-0.001442
60401.420000,765237957.182484,149614406.838062,30.863946,-0.001347
60401.440000,765239685.182483,149613412.648685,30.979070,-0.001251
60401.460000,765241413.182483,149612413.458441,31.100945,-0.001154
60401.480000,765243141.182483,149611409.266840,31.229659,-0.001056
60401.500000,765244869.182483,149610400.073390,31.365304,-0.000956
60401.520000,765246597.182482,149609385.877990,31.507963,-0.000856
60401.540000,765248325.182482,149608366.682087,31.657703,-0.000754
60401.560000,765250053.182482,149607342.487518,31.814586,-0.000652
60401.580000,765251781.182482,149606313.296120,31.978674,-0.000549
60401.600000,765253509.182481,149605279.109731,32.150029,-0.000445
60401.620000,765255237.182481,149604239.930186,32.328715,-0.000340
60401.640000,765256965.182481,149603195.759323,32.514791,-0.000235
60401.660000,765258693.182480,149602146.598979,32.708321,-0.000130
60401.680000,765260421.182480,149601092.450990,32.909367,-0.000024
60401.700000,765262149.182480,149600033.317194,33.117991,0.000082
60401.720000,765263877.182480,149598969.199426,33.334254,0.000189
60401.740000,765265605.182480,149597900.099525,33.558220,0.000295
60401.760000,765267333.182479,149596826.019418,33.789949,0.000402
60401.780000,765269061.182479,149595746.963149,34.029491,0.000508
60401.800000,765270789.182479,149594662.936871,34.276883,0.000615
60401.820000,765272517.182478,149593573.946832,34.532164,0.000721
60401.840000,765274245.182478,149592479.999279,34.795368,0.000827
60401.860000,765275973.182478,149591381.100460,35.066535,0.000932
60401.880000,765277701.182477,149590277.256621,35.345699,0.001038
60401.900000,765279429.182477,149589168.474009,35.632900,0.001143
60401.920000,765281157.182477,149588054.758873,35.928172,0.001247
60401.940000,765282885.182477,149586936.117458,36.231555,0.001350
60401.960000,765284613.182476,149585812.556012,36.543083,0.001453
60401.980000,765286341.182476,149584684.080782,36.862795,0.001556
60402.000000,765288069.182476,149583550.698015,37.190728,0.001657
60402.020000,765289797.182475,149582412.415270,37.526915,0.001758
60402.040000,765291525.182475,149581269.245352,37.871383,0.001857
60402.060000,765293253.182475,149580121.202378,38.224153,0.001956
60402.080000,765294981.182475,149578968.300466,38.585248,0.002054
60402.100000,765296709.182474,149577810.553732,38.954690,0.002151
60402.120000,765298437.182474,149576647.976293,39.332504,0.002246
60402.140000,765300165.182474,149575480.582267,39.718710,0.002341
60402.160000,765301893.182474,149574308.385770,40.113331,0.002435
60402.180000,765303621.182473,149573131.400919,40.516390,0.002527
60402.200000,765305349.182473,149571949.641832,40.927910,0.002619
60402.220000,765307077.182473,149570763.122626,41.347913,0.002709
60402.240000,765308805.182472,149569571.857416,41.776422,0.002798
60402.260000,765310533.182472,149568375.860599,42.213459,0.002886
60402.280000,765312261.182472,149567175.152950,42.659043,0.002973
60402.300000,765313989.182472,149565969.761628,43.113190,0.003058
60402.320000,765315717.182471,149564759.714067,43.575916,0.003142
60402.340000,765317445.182471,149563545.037705,44.047235,0.003225
60402.360000,765319173.182471,149562325.759977,44.527164,0.003307
60402.380000,765320901.182471,149561101.908317,45.015717,0.003388
60402.400000,765322629.182470,149559873.510163,45.512911,0.003467
60402.420000,765324357.182470,149558640.592950,46.018761,0.003545
60402.440000,765326085.182470,149557403.184113,46.533283,0.003622
60402.460000,765327813.182469,149556161.311088,47.056491,0.003698
60402.480000,765329541.182469,149554915.001311,47.588402,0.003773
60402.500000,765331269.182469,149553664.282218,48.129030,0.003846
60402.520000,765332997.182469,149552409.184780,48.678391,0.003918
60402.540000,765334725.182468,149551149.754111,49.236489,0.003989
60402.560000,765336453.182468,149549886.038862,49.803330,0.004059
60402.580000,765338181.182468,149548618.087682,50.378918,0.004128
60402.600000,765339909.182467,149547345.949222,50.963258,0.004196
60402.620000,765341637.182467,149546069.672131,51.556354,0.004263
60402.640000,765343365.182467,149544789.305060,52.158211,0.004328
60402.660000,765345093.182467,149543504.896659,52.768833,0.004393
60402.680000,765346821.182466,149542216.495578,53.388225,0.004457
60402.700000,765348549.182466,149540924.150467,54.016391,0.004519
60402.720000,765350277.182466,149539627.909977,54.653337,0.004581
60402.740000,765352005.182465,149538327.822756,55.299066,0.004641
60402.760000,765353733.182465,149537023.938104,55.953583,0.004701
60402.780000,765355461.182465,149535716.320236,56.616877,0.004760
60402.800000,765357189.182465,149534405.048283,57.288927,0.004818
60402.820000,765358917.182464,149533090.202026,57.969709,0.004875
60402.840000,765360645.182464,149531771.861244,58.659199,0.004931
60402.860000,765362373.182464,149530450.105718,59.357373,0.004986
60402.880000,765364101.182464,149529125.015227,60.064210,0.005041
60402.900000,765365829.182463,149527796.669552,60.779684,0.005094
60402.920000,765367557.182463,149526465.148473,61.503772,0.005147
60402.940000,765369285.182463,149525130.531769,62.236451,0.005199
60402.960000,765371013.182462,149523792.899221,62.977698,0.005251
60402.980000,765372741.182462,149522452.330609,63.727489,0.005301
60403.000000,765374469.182462,149521108.905712,64.485801,0.005351
60403.020000,765376197.182462,149519762.711050,65.252601,0.005401
60403.040000,765377925.182461,149518413.860095,66.027820,0.005449
60403.060000,765379653.182461,149517062.473059,66.811379,0.005497
60403.080000,765381381.182461,149515708.670154,67.603202,0.005545
60403.100000,765383109.182460,149514352.571589,68.403209,0.005592
60403.120000,765384837.182460,149512994.297578,69.211323,0.005638
60403.140000,765386565.182460,149511633.968331,70.027465,0.005683
60403.160000,765388293.182460,149510271.704061,70.851558,0.005729
60403.180000,765390021.182459,149508907.624977,71.683523,0.005773
60403.200000,765391749.182459,149507541.851292,72.523282,0.005817
60403.220000,765393477.182459,149506174.503218,73.370757,0.005861
60403.240000,765395205.182459,149504805.700965,74.225871,0.005904
60403.260000,765396933.182458,149503435.565645,75.088542,0.005947
60403.280000,765398661.182458,149502064.239060,75.958654,0.005989
60403.300000,765400389.182458,149500691.883700,76.836051,0.006031
60403.320000,765402117.182458,149499318.662958,77.720577,0.006072
60403.340000,765403845.182457,149497944.740225,78.612074,0.006113
60403.360000,765405573.182457,149496570.278892,79.510385,0.006154
60403.380000,765407301.182457,149495195.442352,80.415353,0.006194
60403.400000,765409029.182456,149493820.393996,81.326821,0.006234
60403.420000,765410757.182456,149492445.297215,82.244632,0.006274
60403.440000,765412485.182456,149491070.315400,83.168630,0.006313
60403.460000,765414213.182456,149489695.611944,84.098656,0.006352
60403.480000,765415941.182455,149488321.350238,85.034554,0.006391
60403.500000,765417669.182455,149486947.693673,85.976168,0.006430
60403.520000,765419397.182455,149485574.810969,86.923326,0.006468
60403.540000,765421125.182454,149484202.892161,87.875805,0.006506
60403.560000,765422853.182454,149482832.132611,88.833367,0.006544
60403.580000,765424581.182454,149481462.727681,89.795776,0.006582
60403.600000,765426309.182454,149480094.872734,90.762794,0.006620
60403.620000,765428037.182454,149478728.763134,91.734183,0.006657
60403.640000,765429765.182453,149477364.594241,92.709708,0.006695
60403.660000,765431493.182453,149476002.561419,93.689130,0.006732
60403.680000,765433221.182453,149474642.860031,94.672213,0.006769
60403.700000,765434949.182452,149473285.685438,95.658718,0.006806
60403.720000,765436677.182452,149471931.233004,96.648410,0.006843
60403.740000,765438405.182452,149470579.698091,97.641050,0.006880
60403.760000,765440133.182451,149469231.276165,98.636402,0.006917
60403.780000,765441861.182451,149467886.165066,99.634204,0.006954
60403.800000,765443589.182451,149466544.565008,100.634179,0.006990
60403.820000,765445317.182451,149465206.676308,101.636043,0.007027
60403.840000,765447045.182450,149463872.699283,102.639518,0.007064
60403.860000,765448773.182450,149462542.834252,103.644321,0.007101
60403.880000,765450501.182450,149461217.281530,104.650171,0.007139
60403.900000,765452229.182449,149459896.241436,105.656788,0.007176
60403.920000,765453957.182449,149458579.914286,106.663891,0.007215
60403.940000,765455685.182449,149457268.500399,107.671199,0.007253
60403.960000,765457413.182449,149455962.200091,108.678430,0.007292
60403.980000,765459141.182448,149454661.213679,109.685304,0.007332
60404.000000,765460869.182448,149453365.741482,110.691539,0.007372
60404.020000,765462597.182448,149452075.979195,111.696858,0.007413
60404.040000,765464325.182448,149450792.104036,112.700994,0.007454
60404.060000,765466053.182447,149449514.288601,113.703681,0.007496
60404.080000,765467781.182447,149448242.705486,114.704657,0.007538
60404.100000,765469509.182447,149446977.527287,115.703656,0.007581
60404.120000,765471237.182446,149445718.926602,116.700415,0.007624
60404.140000,765472965.182446,149444467.076025,117.694668,0.007668
60404.160000,765474693.182446,149443222.148154,118.686152,0.007711
60404.180000,765476421.182446,149441984.315585,119.674603,0.007755
60404.200000,765478149.182445,149440753.750914,120.659755,0.007799
60404.220000,765479877.182445,149439530.626737,121.641346,0.007843
60404.240000,765481605.182445,149438315.115651,122.619110,0.007887
60404.260000,765483333.182445,149437107.389216,123.592784,0.007930
60404.280000,765485061.182444,149435907.595168,124.562134,0.007974
60404.300000,765486789.182444,149434715.857419,125.526954,0.008019
60404.320000,765488517.182444,149433532.298844,126.487037,0.008064
60404.340000,765490245.182443,149432357.042318,127.442179,0.008111
60404.360000,765491973.182443,149431190.210718,128.392175,0.008160
60404.380000,765493701.182443,149430031.926917,129.336819,0.008212
60404.400000,765495429.182443,149428882.313793,130.275905,0.008266
60404.420000,765497157.182442,149427741.494221,131.209230,0.008324
60404.440000,765498885.182442,149426609.591075,132.136587,0.008386
60404.460000,765500613.182442,149425486.727233,133.057772,0.008452
60404.480000,765502341.182441,149424373.025568,133.972578,0.008523
60404.500000,765504069.182441,149423268.608957,134.880801,0.008600
60404.520000,765505797.182441,149422173.591434,135.782246,0.008682
60404.540000,765507525.182441,149421088.051671,136.676756,0.008768
60404.560000,765509253.182440,149420012.059499,137.564184,0.008857
60404.580000,765510981.182440,149418945.684748,138.444386,0.008948
60404.600000,765512709.182440,149417888.997249,139.317214,0.009039
60404.620000,765514437.182440,149416842.066833,140.182522,0.009129
60404.640000,765516165.182439,149415804.963331,141.040163,0.009216
60404.660000,765517893.182439,149414777.756574,141.889992,0.009300
60404.680000,765519621.182439,149413760.516392,142.731863,0.009378
60404.700000,765521349.182438,149412753.312616,143.565628,0.009449
60404.720000,765523077.182438,149411756.215076,144.391141,0.009512
60404.740000,765524805.182438,149410769.293604,145.208257,0.009565
60404.760000,765526533.182438,149409792.617143,146.016829,0.009608
60404.780000,765528261.182437,149408826.234207,146.816696,0.009639
60404.800000,765529989.182437,149407870.172884,147.607688,0.009659
60404.820000,765531717.182437,149406924.460374,148.389631,0.009668
60404.840000,765533445.182436,149405989.123877,149.162353,0.009667
60404.860000,765535173.182436,149405064.190592,149.925681,0.009657
60404.880000,765536901.182436,149404149.687720,150.679443,0.009637
60404.900000,765538629.182436,149403245.642460,151.423466,0.009607
60404.920000,765540357.182435,149402352.082011,152.157578,0.009570
60404.940000,765542085.182435,149401469.033574,152.881606,0.009524
60404.960000,765543813.182435,149400596.524348,153.595378,0.009471
60404.980000,765545541.182434,149399734.581533,154.298721,0.009410
60405.000000,765547269.182434,149398883.232328,154.991462,0.009342
60405.020000,765548997.182434,149398042.499263,155.673400,0.009268
60405.040000,765550725.182434,149397212.386182,156.344212,0.009187
60405.060000,765552453.182433,149396392.892262,157.003548,0.009100
60405.080000,765554181.182433,149395584.016674,157.651057,0.009006
60405.100000,765555909.182433,149394785.758595,158.286388,0.008906
60405.120000,765557637.182433,149393998.117199,158.909190,0.008800
60405.140000,765559365.182432,149393221.091661,159.519111,0.008687
60405.160000,765561093.182432,149392454.681154,160.115802,0.008569
60405.180000,765562821.182432,149391698.884853,160.698909,0.008444
60405.200000,765564549.182432,149390953.701933,161.268084,0.008312
60405.220000,765566277.182431,149390219.131569,161.822974,0.008175
60405.240000,765568005.182431,149389495.172934,162.363229,0.008031
60405.260000,765569733.182431,149388781.824880,162.888483,0.007882
60405.280000,765571461.182431,149388079.078806,163.398050,0.007726
60405.300000,765573189.182430,149387386.918663,163.890918,0.007563
60405.320000,765574917.182430,149386705.328078,164.366065,0.007393
60405.340000,765576645.182430,149386034.290675,164.822465,0.007216
60405.360000,765578373.182430,149385373.790082,165.259095,0.007032
60405.380000,765580101.182429,149384723.809924,165.674932,0.006839
60405.400000,765581829.182429,149384084.333828,166.068950,0.006638
60405.420000,765583557.182428,149383455.345419,166.440126,0.006427
60405.440000,765585285.182428,149382836.828325,166.787436,0.006208
60405.460000,765587013.182428,149382228.766171,167.109856,0.005979
60405.480000,765588741.182428,149381631.142583,167.406361,0.005741
60405.500000,765590469.182427,149381043.941188,167.675928,0.005492
60405.520000,765592197.182427,149380467.144427,167.917745,0.005233
60405.540000,765593925.182427,149379900.730004,168.131843,0.004965
60405.560000,765595653.182426,149379344.674438,168.318468,0.004691
60405.580000,765597381.182426,149378798.954249,168.477864,0.004413
60405.600000,765599109.182426,149378263.545956,168.610275,0.004132
60405.620000,765600837.182426,149377738.426078,168.715946,0.003852
60405.640000,765602565.182425,149377223.571135,168.795121,0.003574
60405.660000,765604293.182425,149376718.957645,168.848044,0.003300
60405.680000,765606021.182425,149376224.562129,168.874960,0.003032
60405.700000,765607749.182425,149375740.361105,168.876112,0.002773
60405.720000,765609477.182424,149375266.331093,168.851747,0.002525
60405.740000,765611205.182424,149374802.448612,168.802107,0.002289
60405.760000,765612933.182424,149374348.690136,168.727462,0.002068
60405.780000,765614661.182424,149373905.031083,168.628662,0.001862
60405.800000,765616389.182423,149373471.445817,168.507134,0.001668
60405.820000,765618117.182423,149373047.908656,168.364334,0.001482
60405.840000,765619845.182423,149372634.393919,168.201714,0.001303
60405.860000,765621573.182422,149372230.875924,168.020728,0.001126
60405.880000,765623301.182422,149371837.328988,167.822831,0.000951
60405.900000,765625029.182422,149371453.727430,167.609475,0.000773
60405.920000,765626757.182422,149371080.045568,167.382114,0.000589
60405.940000,765628485.182421,149370716.257720,167.142203,0.000398
60405.960000,765630213.182421,149370362.338204,166.891195,0.000195
60405.980000,765631941.182421,149370018.261338,166.630544,-0.000021
60406.000000,765633669.182420,149369684.001441,166.361703,-0.000253
60406.020000,765635397.182420,149369359.532881,166.085969,-0.000504
60406.040000,765637125.182420,149369044.830230,165.804004,-0.000771
60406.060000,765638853.182420,149368739.868112,165.516313,-0.001049
60406.080000,765640581.182419,149368444.621150,165.223403,-0.001334
60406.100000,765642309.182419,149368159.063967,164.925776,-0.001624
60406.120000,765644037.182419,149367883.171186,164.623940,-0.001913
60406.140000,765645765.182419,149367616.917429,164.318399,-0.002199
60406.160000,765647493.182418,149367360.277321,164.009658,-0.002477
60406.180000,765649221.182418,149367113.225483,163.698222,-0.002743
60406.200000,765650949.182418,149366875.736540,163.384597,-0.002993
60406.220000,765652677.182418,149366647.785113,163.069286,-0.003225
60406.240000,765654405.182417,149366429.345827,162.752797,-0.003432
60406.260000,765656133.182417,149366220.393334,162.435626,-0.003613
60406.280000,765657861.182417,149366020.902955,162.118105,-0.003766
60406.300000,765659589.182416,149365830.850685,161.800399,-0.003893
60406.320000,765661317.182416,149365650.212544,161.482668,-0.003997
60406.340000,765663045.182416,149365478.964555,161.165070,-0.004079
60406.360000,765664773.182416,149365317.082740,160.847762,-0.004143
60406.380000,765666501.182415,149365164.543121,160.530903,-0.004190
60406.400000,765668229.182415,149365021.321720,160.214652,-0.004223
60406.420000,765669957.182415,149364887.394559,159.899167,-0.004244
60406.440000,765671685.182414,149364762.737660,159.584605,-0.004256
60406.460000,765673413.182414,149364647.327045,159.271127,-0.004260
60406.480000,765675141.182414,149364541.138736,158.958889,-0.004259
60406.500000,765676869.182413,149364444.148755,158.648051,-0.004255
60406.520000,765678597.182413,149364356.333415,158.338751,-0.004250
60406.540000,765680325.182413,149364277.670192,158.031057,-0.004245
60406.560000,765682053.182413,149364208.136853,157.725014,-0.004240
60406.580000,765683781.182412,149364147.711165,157.420670,-0.004235
60406.600000,765685509.182412,149364096.370894,157.118072,-0.004230
60406.620000,765687237.182412,149364054.093808,156.817267,-0.004224
60406.640000,765688965.182412,149364020.857673,156.518302,-0.004219
60406.660000,765690693.182411,149363996.640256,156.221224,-0.004215
60406.680000,765692421.182411,149363981.419325,155.926080,-0.004210
60406.700000,765694149.182411,149363975.172646,155.632918,-0.004206
60406.720000,765695877.182410,149363977.877985,155.341783,-0.004203
60406.740000,765697605.182410,149363989.513111,155.052725,-0.004200
60406.760000,765699333.182410,149364010.055825,154.765788,-0.004198
60406.780000,765701061.182410,149364039.484763,154.481001,-0.004197
60406.800000,765702789.182409,149364077.779389,154.198376,-0.004196
60406.820000,765704517.182409,149364124.919206,153.917921,-0.004196
60406.840000,765706245.182409,149364180.883715,153.639648,-0.004197
60406.860000,765707973.182409,149364245.652417,153.363567,-0.004199
60406.880000,765709701.182408,149364319.204815,153.089687,-0.004201
60406.900000,765711429.182408,149364401.520409,152.818019,-0.004203
60406.920000,765713157.182408,149364492.578703,152.548573,-0.004206
60406.940000,765714885.182407,149364592.359196,152.281359,-0.004209
60406.960000,765716613.182407,149364700.841392,152.016386,-0.004212
60406.980000,765718341.182407,149364818.004791,151.753666,-0.004216
60407.000000,765720069.182407,149364943.828896,151.493208,-0.004220
60407.020000,765721797.182406,149365078.293471,151.235020,-0.004224
60407.040000,765723525.182406,149365221.379335,150.979102,-0.004228
60407.060000,765725253.182406,149365373.067571,150.725451,-0.004232
60407.080000,765726981.182405,149365533.339260,150.474063,-0.004237
60407.100000,765728709.182405,149365702.175486,150.224937,-0.004241
60407.120000,765730437.182405,149365879.557330,149.978070,-0.004246
60407.140000,765732165.182405,149366065.465875,149.733459,-0.004250
60407.160000,765733893.182404,149366259.882202,149.491101,-0.004255
60407.180000,765735621.182404,149366462.787395,149.250993,-0.004260
60407.200000,765737349.182404,149366674.162536,149.013133,-0.004265
60407.220000,765739077.182404,149366893.988706,148.777518,-0.004270
60407.240000,765740805.182403,149367122.246988,148.544145,-0.004275
60407.260000,765742533.182403,149367358.918493,148.313012,-0.004281
60407.280000,765744261.182403,149367603.984998,148.084113,-0.004286
60407.300000,765745989.182403,149367857.428944,147.857442,-0.004292
60407.320000,765747717.182402,149368119.232801,147.632991,-0.004297
60407.340000,765749445.182402,149368389.379040,147.410755,-0.004303
60407.360000,765751173.182402,149368667.850131,147.190725,-0.004309
60407.380000,765752901.182402,149368954.628545,146.972895,-0.004315
60407.400000,765754629.182401,149369249.696751,146.757258,-0.004321
60407.420000,765756357.182401,149369553.037220,146.543806,-0.004327
60407.440000,765758085.182401,149369864.632424,146.332534,-0.004333
60407.460000,765759813.182400,149370184.464831,146.123433,-0.004339
60407.480000,765761541.182400,149370512.516912,145.916498,-0.004345
60407.500000,765763269.182400,149370848.771138,145.711720,-0.004351
60407.520000,765764997.182400,149371193.210180,145.509094,-0.004357
60407.540000,765766725.182399,149371545.817511,145.308610,-0.004363
60407.560000,765768453.182399,149371906.576808,145.110262,-0.004369
60407.580000,765770181.182399,149372275.471745,144.914041,-0.004376
60407.600000,765771909.182399,149372652.485997,144.719939,-0.004382
60407.620000,765773637.182398,149373037.603239,144.527948,-0.004388
60407.640000,765775365.182398,149373430.807146,144.338061,-0.004394
60407.660000,765777093.182398,149373832.081393,144.150269,-0.004400
60407.680000,765778821.182397,149374241.409655,143.964564,-0.004407
60407.700000,765780549.182397,149374658.775607,143.780938,-0.004413
60407.720000,765782277.182397,149375084.162924,143.599384,-0.004419
60407.740000,765784005.182396,149375517.555281,143.419894,-0.004425
60407.760000,765785733.182396,149375958.936375,143.242458,-0.004432
60407.780000,765787461.182396,149376408.290404,143.067071,-0.004438
60407.800000,765789189.182395,149376865.602070,142.893723,-0.004444
60407.820000,765790917.182395,149377330.856096,142.722407,-0.004450
60407.840000,765792645.182395,149377804.037203,142.553116,-0.004456
60407.860000,765794373.182395,149378285.130115,142.385841,-0.004463
60407.880000,765796101.182394,149378774.119554,142.220575,-0.004469
60407.900000,765797829.182394,149379270.990243,142.057310,-0.004475
60407.920000,765799557.182394,149379775.726905,141.896038,-0.004481
60407.940000,765801285.182394,149380288.314263,141.736751,-0.004487
60407.960000,765803013.182393,149380808.737038,141.579442,-0.004493
60407.980000,765804741.182393,149381336.979954,141.424103,-0.004499
60408.000000,765806469.182393,149381873.027734,141.270726,-0.004506
60408.020000,765808197.182392,149382416.865253,141.119304,-0.004512
60408.040000,765809925.182392,149382968.478001,140.969829,-0.004518
