epoch (MJD),epoch (seconds TDB),x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
59610.50000,696902469.1826417446136475,97241393.9601116627454758,-101623735.1575955599546432,-44054257.7687290161848068,22.8812368787269413,18.1424189269719598,7.8639173220394785
59610.75000,696924069.1826417446136475,97734682.2839354872703552,-101230871.1663836389780045,-43883968.2260298803448677,22.7935288515948820,18.2338116413929754,7.9036051113021548
59611.00000,696945669.1826417446136475,98226071.0062143951654434,-100836037.3140927851200104,-43712823.2373984009027481,22.7053485700762714,18.3248127795636258,7.9431249207675885
59611.25000,696967269.1826417446136475,98715549.9739086627960205,-100439242.1027309745550156,-43540826.4540363848209381,22.6167004820432851,18.4154183115996517,7.9824746527312840
59611.50000,696988869.1826417446136475,99203109.1322318762540817,-100040494.1186678856611252,-43367981.5713219195604324,22.5275892318710902,18.5056244584999483,8.0216523161144586
59611.75000,697010469.1826417446136475,99688738.5285469889640808,-99639802.0270771533250809,-43194292.3264088183641434,22.4380196279220279,18.5954277042509801,8.0606560351557679
59612.00000,697032069.1826417446136475,100172428.3155468106269836,-99237174.5661647617816925,-43019762.4956603646278381,22.3479966089538600,18.6848248035270785,8.0994840560343100
59612.25000,697053669.1826417446136475,100654168.7537048012018204,-98832620.5412785559892654,-42844395.8919630572199821,22.2575252102832195,18.7738127850099339,8.1381347513649178
59612.50000,697075269.1826417446136475,101133950.2129995971918106,-98426148.8189920186996460,-42668196.3619661033153534,22.1666105305004777,18.8623889504906543,8.1766066225786069
59612.75000,697096869.1826417446136475,101611763.1739331483840942,-98017768.3212505280971527,-42491167.7832917198538780,22.0752576994604084,18.9505508700404768,8.2148983002670537
59613.00000,697118469.1826417446136475,102087598.2278770357370377,-97607488.0196608155965805,-42313314.0617588087916374,21.9834718481870759,19.0382963736396391,8.2530085426282582
59613.25000,697140069.1826417446136475,102561446.0767942368984222,-97195316.9299956560134888,-42134639.1286590099334717,21.8912580812174227,19.1256235397331800,8.2909362321987050
59613.50000,697161669.1826417446136475,103033297.5323935449123383,-96781264.1069738864898682,-41955146.9381199702620506,21.7986214517886445,19.2125306812345222,8.3286803710932702
59613.75000,697183269.1826417446136475,103503143.5147816091775894,-96365338.6393657177686691,-41774841.4645853117108345,21.7055669401503764,19.2990163295240578,8.3662400749974086
59614.00000,697204869.1826417446136475,103970975.0506815612316132,-95947549.6454601883888245,-41593726.7004354968667030,21.6120994351611095,19.3850792169934643,8.4036145661680592
59614.25000,697226469.1826417446136475,104436783.2712901532649994,-95527906.2689206451177597,-41411806.6537683978676796,21.5182237192154169,19.4707182586677838,8.4408031657003946
59614.50000,697248069.1826417446136475,104900559.4098450839519501,-95106417.6750425249338150,-41229085.3463524132966995,21.4239444564484529,19.5559325334021317,8.4778052853082997
59614.75000,697269669.1826417446136475,105362294.7989715039730072,-94683093.0474179089069366,-41045566.8117604181170464,21.3292661840792768,19.6407212651005274,8.5146204188499528
59615.00000,697291269.1826417446136475,105821980.8678737878799438,-94257941.5850019752979279,-40861255.0936875492334366,21.2341933066863149,19.7250838043476087,8.5512481338073378
59615.25000,697312869.1826417446136475,106279609.1394329667091370,-93830972.4995685219764709,-40676154.2444518655538559,21.1387300931572533,19.8090196107809078,8.5876880629022931
59615.50000,697334469.1826417446136475,106735171.2272646427154541,-93402195.0135360509157181,-40490268.3236731961369514,21.0428806760211877,19.8925282364676121,8.6239398960030371
59615.75000,697356069.1826417446136475,107188658.8327853083610535,-92971618.3581401705741882,-40303601.3971225991845131,20.9466490528511997,19.9756093104871297,8.6600033724463472
59616.00000,697377669.1826417446136475,107640063.7423284798860550,-92539251.7719244807958603,-40116157.5357321873307228,20.8500390894185799,20.0582625248628936,8.6958782738724878
59616.25000,697399269.1826417446136475,108089377.8243455886840820,-92105104.4995204359292984,-39927940.8147536665201187,20.7530545243382818,20.1404876218880666,8.7315644176301106
59616.50000,697420869.1826417446136475,108536593.0267188102006912,-91669185.7906842678785324,-39738955.3130523636937141,20.6556989747201243,20.2222843830355679,8.7670616508407395
59616.75000,697442469.1826417446136475,108981701.3742068558931351,-91231504.8995578885078430,-39549205.1125226095318794,20.5579759428096018,20.3036526192517925,8.8023698450893910
59617.00000,697464069.1826417446136475,109424694.9660405069589615,-90792071.0841236114501953,-39358694.2976106330752373,20.4598888231624230,20.3845921627459141,8.8374888917887162
59617.25000,697485669.1826417446136475,109865565.9736777395009995,-90350893.6058210581541061,-39167426.9549304246902466,20.3614409101959950,20.4651028601717080,8.8724186981960500
59617.50000,697507269.1826417446136475,110304306.6387237608432770,-89907981.7292966395616531,-38975407.1729587689042091,20.2626354059013707,20.5451845671318551,8.9071591840650939
59617.75000,697528869.1826417446136475,110740909.2710179239511490,-89463344.7222585976123810,-38782639.0417960360646248,20.1634754275380494,20.6248371439152649,8.9417102789032974
59618.00000,697550469.1826417446136475,111175366.2468852847814560,-89016991.8554113209247589,-38589126.6529799401760101,20.0639640151602272,20.7040604523681857,8.9760719197991019
59618.25000,697572069.1826417446136475,111607670.0075476467609406,-88568932.4024464339017868,-38394874.0993404537439346,19.9641041388477198,20.7828543537946828,9.0102440497785352
59618.50000,697593669.1826417446136475,112037813.0576867163181305,-88119175.6400684714317322,-38199885.4748848602175713,19.8638987055370642,20.8612187077794964,9.0442266166475669
59618.75000,697615269.1826417446136475,112465787.9641496986150742,-87667730.8480374813079834,-38004164.8747030943632126,19.7633505653685582,20.9391533718268548,9.0780195722750356
59619.00000,697636869.1826417446136475,112891587.3547860682010651,-87214607.3092113137245178,-37807716.3948840275406837,19.6624625174827763,21.0166582017105448,9.1116228722705159
59619.25000,697658469.1826417446136475,113315203.9174032807350159,-86759814.3095736950635910,-37610544.1324350237846375,19.5612373152155179,21.0937330524341995,9.1450364760117342
59619.50000,697680069.1826417446136475,113736630.3988277912139893,-86303361.1382356435060501,-37412652.1851974278688431,19.4596776706532779,21.1703777797047152,9.1782603469771793
59619.75000,697701669.1826417446136475,114155859.6040571928024292,-85845257.0874006599187851,-37214044.6517520546913147,19.3577862585228395,21.2465922418263915,9.2112944533407166
59620.00000,697723269.1826417446136475,114572884.3954892009496689,-85385511.4522850215435028,-37014725.6313092783093452,19.2555657193978966,21.3223763019280810,9.2441387687865699
59620.25000,697744869.1826417446136475,114987697.6922122985124588,-84924133.5309872031211853,-36814699.2235795557498932,19.1530186622137393,21.3977298304402446,9.2767932735045839
59620.50000,697766469.1826417446136475,115400292.4693433195352554,-84461132.6243017762899399,-36613969.5286208540201187,19.0501476660878701,21.4726527077428955,9.3092579553271939
59620.75000,697788069.1826417446136475,115810661.7573967576026917,-83996518.0354750007390976,-36412540.6466603428125381,18.9469552814503182,21.5471448269097081,9.3415328109709250
59621.00000,697809669.1826417446136475,116218798.6416712850332260,-83530299.0699007660150528,-36210416.6778884157538414,18.8434440304926341,21.6212060964767012,9.3736178473465479
59621.25000,697831269.1826417446136475,116624696.2616384625434875,-83062485.0347569137811661,-36007601.7222239598631859,18.7396164069493025,21.6948364431672012,9.4055130829030826
59621.50000,697852869.1826417446136475,117028347.8103199899196625,-82593085.2385840266942978,-35804099.8790507167577744,18.6354748752299564,21.7680358145074315,9.4372185489717726
59621.75000,697874469.1826417446136475,117429746.5336392521858215,-82122108.9908092767000198,-35599915.2469246312975883,18.5310218689250767,21.8408041812694051,9.4687342910769932
59622.00000,697896069.1826417446136475,117828885.7297339588403702,-81649565.6012199223041534,-35395051.9232537820935249,18.4262597887128123,21.9131415396800868,9.5000603701816502
59622.25000,697917669.1826417446136475,118225758.7482175379991531,-81175464.3793922662734985,-35189514.0039522573351860,18.3211909996989490,21.9850479133377448,9.5311968638353193
59622.50000,697939269.1826417446136475,118620358.9893774092197418,-80699814.6340829133987427,-34983305.5830706581473351,18.2158178282276673,22.0565233547788466,9.5621438671939671
59622.75000,697960869.1826417446136475,119012679.9032985866069794,-80222625.6725901961326599,-34776430.7524061128497124,18.1101425582058368,22.1275679466408342,9.5929014938808574
59623.00000,697982469.1826417446136475,119402714.9889035671949387,-79743906.8000956475734711,-34568893.6010958552360535,18.0041674269897314,22.1981818023692412,9.6234698766589908
59623.25000,698004069.1826417446136475,119790457.7928987741470337,-79263667.3189952969551086,-34360698.2151983678340912,17.8978946208890726,22.2683650664206922,9.6538491678867118
59623.50000,698025669.1826417446136475,120175901.9086206257343292,-78781916.5282326191663742,-34151848.6772674694657326,17.7913262703496038,22.3381179139173014,9.6840395397293211
59623.75000,698047269.1826417446136475,120559040.9747742861509323,-78298663.7226451039314270,-33942349.0659245178103447,17.6844644448821811,22.4074405497126889,9.7140411841015126
59624.00000,698068869.1826417446136475,120939868.6740611642599106,-77813918.1923377364873886,-33732203.4554351121187210,17.5773111478124200,22.4763332068357151,9.7438543123175965
59624.25000,698090469.1826417446136475,121318378.7316915988922119,-77327689.2220970094203949,-33521415.9152966216206551,17.4698683109313322,22.5447961442843159,9.7734791544293014
59624.50000,698112069.1826417446136475,121694564.9137817174196243,-76839986.0908599495887756,-33309990.5098435282707214,17.3621377891329196,22.6128296441499792,9.8029159582342942
59624.75000,698133669.1826417446136475,122068421.0256352126598358,-76350818.0712523013353348,-33097931.2978779412806034,17.2541213551296408,22.6804340080615745,9.8321649879423560
59625.00000,698155269.1826417446136475,122439940.9099125862121582,-75860194.4292111843824387,-32885242.3323326222598553,17.1458206943402764,22.7476095529475550,9.8612265224907354
59625.25000,698176869.1826417446136475,122809118.4446927011013031,-75368124.4237064421176910,-32671927.6599742658436298,17.0372374000477222,22.8143566061254468,9.8901008535051318
59625.50000,698198469.1826417446136475,123175947.5414336323738098,-74874617.3065751194953918,-32457991.3211546279489994,16.9283729689245881,22.8806754997392616,9.9187882829081815
59625.75000,698220069.1826417446136475,123540422.1428416371345520,-74379682.3224829584360123,-32243437.3496170416474342,16.8192287970241878,22.9465665645768091,9.9472891201832123
59626.00000,698241669.1826417446136475,123902536.2206594347953796,-73883328.7090256661176682,-32028269.7723656781017780,16.7098061763313872,23.0120301233109643,9.9756036793070813
59626.25000,698263269.1826417446136475,124262283.7733868509531021,-73385565.6969819366931915,-31812492.6096043959259987,16.6001062919629234,23.0770664832203245,10.0037322753720890
59626.50000,698284869.1826417446136475,124619658.8239487409591675,-72886402.5107287168502808,-31596109.8747517578303814,16.4901302200997755,23.1416759284561842,10.0316752209229954
59626.75000,698306469.1826417446136475,124974655.4173268526792526,-72385848.3688277751207352,-31379125.5745379030704498,16.3798789267248885,23.2058587119325921,10.0594328220411136
59627.00000,698328069.1826417446136475,125327267.6181736290454865,-71883912.4847907274961472,-31161543.7091884203255177,16.2693532672282046,23.2696150469256828,10.0870053742126888
59627.25000,698349669.1826417446136475,125677489.5084274262189865,-71380604.0680277347564697,-30943368.2726994715631008,16.1585539869282968,23.3329450984752285,10.1143931580234767
59627.50000,698371269.1826417446136475,126025315.1849490404129028,-70875932.3249832838773727,-30724603.2532072700560093,16.0474817225449478,23.3958489746871621,10.1415964347253453
59627.75000,698392869.1826417446136475,126370738.7572007030248642,-70369906.4604600071907043,-30505252.6334543898701668,15.9361370046419033,23.4583267180385207,10.1686154417233947
59628.00000,698414469.1826417446136475,126713754.3449881821870804,-69862535.6791293174028397,-30285320.3913538716733456,15.8245202610426805,23.5203782967871149,10.1954503880338923
59628.25000,698436069.1826417446136475,127054356.0762871950864792,-69353829.1872254759073257,-30064810.5006513372063637,15.7126318212063065,23.5820035965861727,10.2221014497635210
59628.50000,698457669.1826417446136475,127392538.0851743668317795,-68843796.1944178640842438,-29843726.9316840767860413,15.6004719215342220,23.6432024123999298,10.2485687656598632
59628.75000,698479269.1826417446136475,127728294.5098825246095657,-68332445.9158537536859512,-29622073.6522350050508976,15.4880407115651053,23.7039744408093007,10.2748524327805892
59629.00000,698500869.1826417446136475,128061619.4909989982843399,-67819787.5743622332811356,-29399854.6284785345196724,15.3753382610016160,23.7643192727878798,10.3009525023257318
59629.25000,698522469.1826417446136475,128392507.1698239147663116,-67305830.4028086811304092,-29177073.8260142989456654,15.2623645675022424,23.8242363870177520,10.3268689756729195
59629.50000,698544069.1826417446136475,128720951.6869045495986938,-66790583.6465869396924973,-28953735.2109840363264084,15.1491195651634403,23.8837251438028595,10.3526018006503033
59629.75000,698565669.1826417446136475,129046947.1807594299316406,-66274056.5662364438176155,-28729842.7512661293148994,15.0356031336118079,23.9427847796244855,10.3781508680759362
59630.00000,698587269.1826417446136475,129370487.7868049740791321,-65756258.4401694461703300,-28505400.4177418090403080,14.9218151076238392,24.0014144023706386,10.4035160085862266
59630.25000,698608869.1826417446136475,129691567.6364946365356445,-65237198.5674939379096031,-28280412.1856266036629677,14.8077552871913749,24.0596129872583795,10.4286969897696356
59630.50000,698630469.1826417446136475,130010180.8566795438528061,-64716886.2709171324968338,-28054882.0358602963387966,14.6934234479546113,24.1173793734563020,10.4536935136159492
59630.75000,698652069.1826417446136475,130326321.5691980570554733,-64195330.8997142314910889,-27828813.9565485194325447,14.5788193519306439,24.1747122614042347,10.4785052142855797
59631.00000,698673669.1826417446136475,130639983.8906994014978409,-63672541.8327477946877480,-27602211.9444490782916546,14.4639427584738929,24.2316102108189710,10.5031316561989154
59631.25000,698695269.1826417446136475,130951161.9327062517404556,-63148528.4815228134393692,-27375080.0064961165189743,14.3487934354151232,24.2880716393690044,10.5275723324417552
59631.50000,698716869.1826417446136475,131259849.8019193261861801,-62623300.2932634055614471,-27147422.1613553874194622,14.2333711703366284,24.3440948219980235,10.5518266634806039
59631.75000,698738469.1826417446136475,131566041.6007667630910873,-62096866.7539973482489586,-26919242.4410039559006691,14.1176757819530625,24.3996778908767737,10.5758939961803780
59632.00000,698760069.1826417446136475,131869731.4282003641128540,-61569237.3916349411010742,-26690544.8923279531300068,14.0017071315782928,24.4548188359653942,10.5997736031175176
59632.25000,698781669.1826417446136475,132170913.3807401210069656,-61040421.7790293768048286,-26461333.5787320211529732,13.8854651346713318,24.5095155061714216,10.6234646821823429
59632.50000,698803269.1826417446136475,132469581.5537693500518799,-60510429.5370052978396416,-26231612.5817540958523750,13.7689497724581074,24.5637656111206546,10.6469663564787442
59632.75000,698824869.1826417446136475,132765730.0430812090635300,-59979270.3373434245586395,-26001386.0026795677840710,13.6521611036218378,24.6175667234818718,10.6702776744928602
59633.00000,698846469.1826417446136475,133059352.9466789811849594,-59446953.9057075679302216,-25770657.9641482383012772,13.5350992760958775,24.6709162819565364,10.6933976105843822
59633.25000,698868069.1826417446136475,133350444.3668320924043655,-58913490.0245004743337631,-25539432.6117474213242531,13.4177645389424391,24.7238115948960058,10.7163250657822129
59633.50000,698889669.1826417446136475,133638998.4123895168304443,-58378888.5356342270970345,-25307714.1155843250453472,13.3001572543238211,24.7762498446100246,10.7390588689159898
59633.75000,698911269.1826417446136475,133925009.2013528794050217,-57843159.3431993722915649,-25075506.6718300767242908,13.1822779095564684,24.8282280924223642,10.7615977781118701
59634.00000,698932869.1826417446136475,134208470.8637104332447052,-57306312.4160165414214134,-24842814.5042271949350834,13.0641271292240315,24.8797432845400870,10.7839404826877061
59634.25000,698954469.1826417446136475,134489377.5445331633090973,-56768357.7900515496730804,-24609641.8655514605343342,12.9457056873071910,24.9307922588116355,10.8060856054881604
59634.50000,698976069.1826417446136475,134767723.4073323607444763,-56229305.5706743448972702,-24375993.0390182174742222,12.8270145192657310,24.9813717524537680,10.8280317057048130
59634.75000,698997669.1826417446136475,135043502.6376768946647644,-55689165.9347397759556770,-24141872.3396220542490482,12.7080547339829248,25.0314784108281607,10.8497772822286489
59635.00000,699019269.1826417446136475,135316709.4470659196376801,-55147949.1324668973684311,-23907284.1153979115188122,12.5888276254544440,25.0811087973441218,10.8713207775822855
59635.25000,699040869.1826417446136475,135587338.0770502686500549,-54605665.4890914335846901,-23672232.7485906034708023,12.4693346840753652,25.1302594045530583,10.8926605824766440
59635.50000,699062469.1826417446136475,135855382.8035913705825806,-54062325.4062653854489326,-23436722.6567187905311584,12.3495776073499801,25.1789266664843616,10.9137950410307223
59635.75000,699084069.1826417446136475,136120837.9416437447071075,-53517939.3631764650344849,-23200758.2935187667608261,12.2295583098225524,25.2271069722484853,10.9347224566839820
59636.00000,699105669.1826417446136475,136383697.8499414920806885,-52972517.9173600524663925,-22964344.1497529447078705,12.1092789320040133,25.2747966809037017,10.9554410988178272
59636.25000,699127269.1826417446136475,136643956.9359645545482635,-52426071.7051766663789749,-22727484.7538675554096699,11.9887418480518289,25.3219921375472197,10.9759492100866538
59636.50000,699148869.1826417446136475,136901609.6610551476478577,-51878611.4419293627142906,-22490184.6724845692515373,11.8679496719501127,25.3686896905506885,10.9962450144395429
59636.75000,699170469.1826417446136475,137156650.5456493198871613,-51330147.9215975329279900,-22252448.5107131749391556,11.7469052619347618,25.4148857098155894,11.0163267257918331
59637.00000,699192069.1826417446136475,137409074.1745826303958893,-50780692.0161668732762337,-22014280.9122675172984600,11.6256117229186398,25.4605766058772218,11.0361925572818098
59637.25000,699213669.1826417446136475,137658875.2024247050285339,-50230254.6745394989848137,-21775686.5593789666891098,11.5040724066905629,25.5057588496396015,11.0558407310232898
59637.50000,699235269.1826417446136475,137906048.3587924838066101,-49678846.9210132509469986,-21536670.1724933609366417,11.3822909096940545,25.5504289924794854,11.0752694882403002
59637.75000,699256869.1826417446136475,138150588.4535875320434570,-49126479.8533254340291023,-21297236.5097464136779308,11.2602710682361540,25.5945836864177387,11.0944770996467756
59638.00000,699278469.1826417446136475,138392490.3821014761924744,-48573164.6402631774544716,-21057390.3662137128412724,11.1380169510301155,25.6382197040248236,11.1134618759141190
59638.25000,699300069.1826417446136475,138631749.1299312412738800,-48018912.5188498273491859,-20817136.5729351677000523,11.0155328490394613,25.6813339577044353,11.1322221780530786
59638.50000,699321669.1826417446136475,138868359.7776457369327545,-47463734.7911248505115509,-20576479.9957178607583046,10.8928232626614481,25.7239235179887622,11.1507564275253195
59638.75000,699343269.1826417446136475,139102317.5051484107971191,-46907642.8205425441265106,-20335425.5337250232696533,10.7698928863624417,25.7659856304813708,11.1690631158952307
59639.00000,699364869.1826417446136475,139333617.5956813991069794,-46350648.0280224680900574,-20093978.1178632639348507,10.6467465909525174,25.8075177310998534,11.1871408138344766
59639.25000,699386469.1826417446136475,139562255.4394243061542511,-45792761.8876919746398926,-19852142.7089838832616806,10.5233894037588609,25.8485174593012914,11.2049881793009281
59639.50000,699408069.1826417446136475,139788226.5366441905498505,-45233995.9223673194646835,-19609924.2959179021418095,10.3998264870231445,25.8889826690167375,11.2226039647298599
59639.75000,699429669.1826417446136475,140011526.5003638267517090,-44674361.6988253295421600,-19367327.8933677189052105,10.2760631149038044,25.9289114370762519,11.2399870230979193
59640.00000,699451269.1826417446136475,140232151.0585212111473083,-44113870.8229216933250427,-19124358.5396809987723827,10.1521046495062244,25.9683020689705408,11.2571363127489690
59640.25000,699472869.1826417446136475,140450096.0556055903434753,-43552534.9346143379807472,-18881021.2945344261825085,10.0279565163922229,26.0071531018660380,11.2740509009034824
59640.50000,699494469.1826417446136475,140665357.4537624418735504,-42990365.7029515057802200,-18637321.2365562394261360,9.9036241800319722,26.0454633048635174,11.2907299658086497
59640.75000,699516069.1826417446136475,140877931.3333721160888672,-42427374.8210835233330727,-18393263.4609171971678734,9.7791131196548093,26.0832316765647789,11.3071727975235632
59641.00000,699537669.1826417446136475,141087813.8931148648262024,-41863574.0013550221920013,-18148853.0769189782440662,9.6544288059350905,26.1204574400802905,11.3233787973694380
59641.25000,699559269.1826417446136475,141295001.4495450854301453,-41298974.9705309793353081,-17904095.2056083790957928,9.5295766789125320,26.1571400356743595,11.3393474761093316
59641.50000,699580869.1826417446136475,141499490.4362050890922546,-40733589.4652048572897911,-17658994.9774437136948109,9.4045621274979911,26.1932791112979793,11.3550784509523446
59641.75000,699602469.1826417446136475,141701277.4023161232471466,-40167429.2274314761161804,-17413557.5300375521183014,9.2793904708570523,26.2288745113009867,11.3705714415025732
59642.00000,699624069.1826417446136475,141900359.0110895931720734,-39600506.0006205365061760,-17167788.0059970989823341,9.1540669418992273,26.2639262636458959,11.3858262647936126
59642.25000,699645669.1826417446136475,142096732.0377058684825897,-39032831.5257193744182587,-16921691.5508803240954876,9.0285966730323270,26.2984345659626122,11.4008428295634268
59642.50000,699667269.1826417446136475,142290393.3670107126235962,-38464417.5377064123749733,-16675273.3112825229763985,8.9029846842733118,26.3323997707881077,11.4156211299322052
59642.75000,699688869.1826417446136475,142481339.9909807145595551,-37895275.7624092027544975,-16428538.4330643415451050,8.7772358737413931,26.3658223703281713,11.4301612386480471
59643.00000,699710469.1826417446136475,142669569.0060090124607086,-37325417.9136537909507751,-16181492.0597289707511663,8.6513550104988521,26.3987029810616356,11.4444633000617682
59643.25000,699732069.1826417446136475,142855077.6100604236125946,-36754855.6907457634806633,-15934139.3309525679796934,8.5253467296515879,26.4310423284825227,11.4585275229841841
59643.50000,699753669.1826417446136475,143037863.0997445881366730,-36183600.7762768566608429,-15686485.3812689799815416,8.3992155295763240,26.4628412322433917,11.4723541735672061
59643.75000,699775269.1826417446136475,143217922.8673504889011383,-35611664.8342461362481117,-15438535.3389068003743887,8.2729657711052766,26.4941005919277153,11.4859435683352604
59644.00000,699796869.1826417446136475,143395254.3978825807571411,-35039059.5084799230098724,-15190294.3247743472456932,8.1466016784724324,26.5248213736410214,11.4992960674769726
59644.25000,699818469.1826417446136475,143569855.2661347687244415,-34465796.4213311076164246,-14941767.4515858460217714,8.0201273418073526,26.5550045975709139,11.5124120684891089
59644.50000,699840069.1826417446136475,143741723.1338326036930084,-33891887.1726357191801071,-14692959.8231204599142075,7.8935467209527435,26.5846513266282827,11.5252920002465640
59644.75000,699861669.1826417446136475,143910855.7468706667423248,-33317343.3389023430645466,-14443876.5336042530834675,7.7668636503799817,26.6137626562463581,11.5379363175549123
59645.00000,699883269.1826417446136475,144077250.9326654374599457,-32742176.4727090932428837,-14194522.6672042571008205,7.6400818449802381,26.6423397053806994,11.5503454962251801
59645.25000,699904869.1826417446136475,144240906.5976412594318390,-32166398.1022817492485046,-13944903.2976230252534151,7.5132049065181485,26.6703836087243076,11.5625200286952197
59645.50000,699926469.1826417446136475,144401820.7248607277870178,-31590019.7312270477414131,-13695023.4877817854285240,7.3862363305476917,26.6978955101264575,11.5744604202085952
59645.75000,699948069.1826417446136475,144559991.3718079328536987,-31013052.8383954167366028,-13444888.2895800750702620,7.2591795136055772,26.7248765571829132,11.5861671855500958
59646.00000,699969669.1826417446136475,144715416.6683284938335419,-30435508.8778483197093010,-13194502.7437199801206589,7.1320377605147778,26.7513278969477533,11.5976408463270708
59646.25000,699991269.1826417446136475,144868094.8147271275520325,-29857399.2789066657423973,-12943871.8795833848416805,7.0048142916491081,26.7772506727041666,11.6088819287776577
59646.50000,700012869.1826417446136475,145018024.0800208151340485,-29278735.4462582357227802,-12693000.7151510491967201,6.8775122500279284,26.8026460217210030,11.6198909620807012
59646.75000,700034469.1826417446136475,145165202.8003417253494263,-28699528.7601035274565220,-12441894.2569530904293060,6.7501347081278968,26.8275150739159258,11.6306684771372080
59647.00000,700056069.1826417446136475,145309629.3774841129779816,-28119790.5763215534389019,-12190557.5000409558415413,6.6226846743154653,26.8518589513409616,11.6412150057897872
59647.25000,700077669.1826417446136475,145451302.2775846421718597,-27539532.2266385555267334,-11938995.4279718808829784,6.4951650988193421,26.8756787684047893,11.6515310804442151
59647.50000,700099269.1826417446136475,145590220.0299267172813416,-26958765.0187847837805748,-11687213.0127974711358547,6.3675788791762136,26.8989756327451950,11.6616172340557931
59647.75000,700120869.1826417446136475,145726381.2258555591106415,-26377500.2366261556744576,-11435215.2150490321218967,6.2399288650955294,26.9217506466661867,11.6714740004426627
59648.00000,700142469.1826417446136475,145859784.5177925527095795,-25795749.1402595490217209,-11183006.9837128818035126,6.1122178627001009,26.9440049090558347,11.6811019148880444
59648.25000,700164069.1826417446136475,145990428.6183330714702606,-25213522.9660622924566269,-10930593.2561899665743113,5.9844486380814104,26.9657395176972692,11.6905015149885223
59648.50000,700185669.1826417446136475,146118312.2994146645069122,-24630832.9266879446804523,-10677978.9582346845418215,5.8566239202201853,26.9869555719138141,11.6996733417277934
59648.75000,700207269.1826417446136475,146243434.3915405571460724,-24047690.2110023610293865,-10425169.0038685575127602,5.7287464031833997,27.0076541754417079,11.7086179407184350
59649.00000,700228869.1826417446136475,146365793.7830423712730408,-23464105.9839557558298111,-10172168.2952655348926783,5.6008187475838218,27.0278364394759585,11.7173358635861611
59649.25000,700250469.1826417446136475,146485389.4193672537803650,-22880091.3863877542316914,-9918981.7226061616092920,5.4728435813312499,27.0475034858093757,11.7258276694602799
59649.50000,700272069.1826417446136475,146602220.3023728132247925,-22295657.5347643271088600,-9665614.1638987697660923,5.3448234996556465,27.0666564499930686,11.7340939265337312
59649.75000,700293669.1826417446136475,146716285.4896149933338165,-21710815.5208468772470951,-9412070.4847664870321751,5.2167610644035944,27.0852964844472339,11.7421352136572370
59650.00000,700315269.1826417446136475,146827584.0936128497123718,-21125576.4112952947616577,-9158355.5381998084485531,5.0886588026139536,27.1034247614510519,11.7499521219317167
59650.25000,700336869.1826417446136475,146936115.2810750603675842,-20539951.2472083531320095,-8904474.1642751004546881,4.9605192043831918,27.1210424759404418,11.7575452562627554
59650.50000,700358469.1826417446136475,147041878.2720725536346436,-19953951.0436064414680004,-8650431.1898402832448483,4.8323447200360343,27.1381508480418283,11.7649152368401158
59650.75000,700380069.1826417446136475,147144872.3391427099704742,-19367586.7888630554080009,-8396231.4281696751713753,4.7041377566227416,27.1547511252693461,11.7720627005043976
59651.00000,700401669.1826417446136475,147245096.8063111603260040,-18780869.4440930671989918,-8141879.6785909207537770,4.5759006737709997,27.1708445843119435,11.7789883019620429
59651.25000,700423269.1826417446136475,147342551.0480170547962189,-18193809.9425076171755791,-7887380.7260876456275582,4.4476357789279453,27.1864325323362053,11.7856927148088371
59651.50000,700444869.1826417446136475,147437234.4879292845726013,-17606419.1887466236948967,-7632739.3408824428915977,4.3193453220365825,27.2015163077303121,11.7921766323211621
59651.75000,700466469.1826417446136475,147529146.5976425409317017,-17018708.0582020208239555,-7377960.2780056679621339,4.1910314897006566,27.2160972802148926,11.7984407679736325
59652.00000,700488069.1826417446136475,147618286.8952417373657227,-16430687.3963460661470890,-7123048.2768563423305750,4.0626963989031220,27.2301768502477799,11.8044858556414258
59652.25000,700509669.1826417446136475,147704654.9437273144721985,-15842368.0180807802826166,-6868008.0607625124976039,3.9343420903553930,27.2437564476522134,11.8103126494459385
59652.50000,700531269.1826417446136475,147788250.3492930531501770,-15253760.7071259953081608,-6612844.3365491209551692,3.8059705215677271,27.2568375294021088,11.8159219232033461
59652.75000,700552869.1826417446136475,147869072.7594525814056396,-14664876.2154648918658495,-6357561.7941224509850144,3.6775835597446118,27.2694215765041008,11.8213144694375227
59653.00000,700574469.1826417446136475,147947121.8610113859176636,-14075725.2628671284765005,-6102165.1060809036716819,3.5491829746235886,27.2815100899244385,11.8264910979217959
59653.25000,700596069.1826417446136475,148022397.3778846561908722,-13486318.5365106407552958,-5846658.9273626683279872,3.4207704313896263,27.2931045855192487,11.8314526337181505
59653.50000,700617669.1826417446136475,148094899.0687644183635712,-12896666.6907239761203527,-5591047.8949413895606995,3.2923474838107776,27.3042065879404312,11.8361999146881161
59653.75000,700639269.1826417446136475,148164626.7246419787406921,-12306780.3468714486807585,-5335336.6275814902037382,3.1639155677532989,27.3148176235054621,11.8407337884565944
59654.00000,700660869.1826417446136475,148231580.1661959588527679,-11716670.0934034455567598,-5079529.7256650915369391,3.0354759952446178,27.3249392120382630,11.8450551088185598
59654.25000,700682469.1826417446136475,148295759.2410595715045929,-11126346.4860938377678394,-4823631.7711025616154075,2.9070299492602816,27.3345728577101461,11.8491647315885604
