0.0057601	0.98313	-0.0068685	0.0013162	0.077594	-1.0781	-0.94673	1.1473	-0.0012669	-0.15142	-0.0011012	-0.21995	0.0015355
0.0059201	0.98314	-0.0070392	0.0011644	0.092219	-1.056	-0.95067	1.1473	-0.0013021	-0.15142	-0.0011318	-0.21994	0.0015782
0.0060801	0.98316	-0.0072064	0.001012	0.10624	-1.0343	-0.954	1.1473	-0.0013373	-0.15142	-0.0011624	-0.21994	0.0016208
0.0062401	0.98317	-0.0073702	0.00085917	0.11967	-1.0129	-0.95675	1.1473	-0.0013725	-0.15142	-0.001193	-0.21994	0.0016635
0.0064001	0.98319	-0.0075306	0.0007059	0.13255	-0.99184	-0.95897	1.1473	-0.0014077	-0.15142	-0.0012236	-0.21994	0.0017061
0.0065601	0.98322	-0.0076876	0.00055232	0.14488	-0.97113	-0.96069	1.1473	-0.0014429	-0.15142	-0.0012542	-0.21994	0.0017488
0.0067201	0.98324	-0.0078414	0.0003985	0.1567	-0.95077	-0.96194	1.1473	-0.0014781	-0.15142	-0.0012847	-0.21994	0.0017915
0.0068801	0.98327	-0.0079919	0.00024452	0.16803	-0.93077	-0.96276	1.1473	-0.0015133	-0.15142	-0.0013153	-0.21994	0.0018341
0.0070401	0.9833	-0.0081392	9.0437e-05	0.17888	-0.91113	-0.96317	1.1473	-0.0015485	-0.15142	-0.0013459	-0.21994	0.0018768
0.0072001	0.98332	-0.0082835	-6.3679e-05	0.18927	-0.89184	-0.9632	1.1473	-0.0015837	-0.15142	-0.0013765	-0.21994	0.0019194
0.0073601	0.98336	-0.0084246	-0.00021777	0.19923	-0.8729	-0.96288	1.1473	-0.0016188	-0.15142	-0.0014071	-0.21994	0.0019621
0.0075201	0.98339	-0.0085628	-0.00037179	0.20877	-0.85432	-0.96223	1.1473	-0.001654	-0.15142	-0.0014377	-0.21994	0.0020047
0.0076801	0.98342	-0.008698	-0.00052567	0.21792	-0.83608	-0.96128	1.1473	-0.0016892	-0.15142	-0.0014683	-0.21994	0.0020474
0.0078401	0.98346	-0.0088304	-0.00067939	0.22667	-0.8182	-0.96005	1.1473	-0.0017244	-0.15141	-0.0014989	-0.21994	0.00209
0.0080001	0.98349	-0.0089599	-0.00083288	0.23507	-0.80065	-0.95855	1.1473	-0.0017596	-0.15141	-0.0015294	-0.21994	0.0021327
0.0081601	0.98353	-0.0090866	-0.00098611	0.24311	-0.78343	-0.95681	1.1473	-0.0017948	-0.15141	-0.00156	-0.21994	0.0021753
0.0083201	0.98357	-0.0092106	-0.0011391	0.25082	-0.76655	-0.95484	1.1473	-0.00183	-0.15141	-0.0015906	-0.21994	0.002218
