# epoch (MJD), epoch (seconds TDB), x [km], y [km], z [km], vx [km/s], vy [km/s], vz [km/s]
60408.965364,765889807.464515,333826.546965,122556.564535,57412.477698,-0.385971,0.894232,0.497074
60408.983448,765891369.915182,333220.004995,123952.471925,58188.527751,-0.390426,0.892583,0.496300
60408.997958,765892623.590356,332728.300315,125070.643792,58810.332966,-0.393994,0.891246,0.495671
60409.009911,765893656.333130,332319.890187,125990.498830,59321.964022,-0.396928,0.890136,0.495148
60409.022264,765894723.598442,331894.645970,126939.893793,59850.128083,-0.399956,0.888980,0.494603
60409.029835,765895377.783014,331632.394224,127521.217928,60173.579912,-0.401810,0.888268,0.494267
60409.035403,765895858.822310,331438.780157,127948.383071,60411.281920,-0.403172,0.887742,0.494018
60409.039480,765896211.106852,331296.573278,128261.052684,60585.284772,-0.404169,0.887355,0.493836
60409.042768,765896495.183075,331181.644390,128513.084894,60725.550784,-0.404972,0.887043,0.493688
60409.046379,765896807.103911,331055.187559,128789.718580,60879.517044,-0.405854,0.886700,0.493526
60409.049668,765897091.357795,330939.707792,129041.721847,61019.782519,-0.406657,0.886386,0.493377
60409.053003,765897379.461252,330822.431182,129297.046874,61161.904474,-0.407471,0.886068,0.493226
60409.056248,765897659.826718,330708.079393,129545.426114,61300.167514,-0.408263,0.885757,0.493079
60409.059438,765897935.474618,330595.435427,129789.541054,61436.063836,-0.409041,0.885451,0.492934
60409.062645,765898212.569339,330481.984132,130034.852255,61572.633152,-0.409822,0.885143,0.492788
60409.065490,765898458.373836,330381.162779,130252.390808,61693.746834,-0.410515,0.884870,0.492659
60409.069320,765898789.221529,330245.190414,130545.086802,61856.712893,-0.411448,0.884500,0.492484
60409.072985,765899105.865013,330114.766836,130825.102055,62012.628063,-0.412340,0.884146,0.492316
60409.077454,765899491.986444,329955.343555,131166.406407,62202.682092,-0.413427,0.883714,0.492110
60409.082312,765899911.717644,329781.567268,131537.229663,62409.189198,-0.414609,0.883242,0.491886
60409.087077,765900323.492193,329610.603551,131900.830771,62611.690162,-0.415767,0.882778,0.491666
60409.093961,765900918.208538,329362.843273,132425.633544,62903.997044,-0.417438,0.882106,0.491346
60409.100539,765901486.580539,329125.129631,132926.814620,63183.177519,-0.419034,0.881461,0.491040
60409.107968,765902128.433587,328855.593556,133492.348489,63498.241275,-0.420834,0.880730,0.490692
60409.117643,765902964.357444,328502.828887,134228.171950,63908.231895,-0.423177,0.879773,0.490236
60409.128936,765903940.082619,328088.592518,135086.041166,64386.306453,-0.425907,0.878650,0.489700
60409.141247,765905003.721049,327634.000986,136019.952120,64906.858053,-0.428878,0.877417,0.489112
60409.154830,765906177.278945,327128.766589,137048.849695,65480.475786,-0.432151,0.876048,0.488457
60409.170265,765907510.872202,326549.977165,138216.097254,66131.379719,-0.435863,0.874480,0.487707
60409.187929,765909037.074140,325881.527408,139549.350675,66875.057893,-0.440101,0.872669,0.486839
60409.202111,765910262.355851,325340.199622,140617.719638,67471.142464,-0.443495,0.871204,0.486135
60409.224599,765912205.351962,324473.270438,142308.189777,68414.608271,-0.448865,0.868857,0.485007
60409.251867,765914561.293344,323408.124012,144351.779954,69555.626056,-0.455352,0.865976,0.483619
60409.284437,765917375.370590,322115.863214,146783.800050,70914.200333,-0.463067,0.862482,0.481932
60409.323856,765920781.129755,320522.936039,149713.901397,72552.006425,-0.472355,0.858179,0.479847
60409.371648,765924910.411449,318549.327303,153246.606040,74528.107901,-0.483540,0.852852,0.477258
60409.428722,765929841.586410,316132.191427,157436.169242,76873.751541,-0.496788,0.846335,0.474079
60409.489332,765935078.306212,313494.102671,161849.671350,79347.305626,-0.510723,0.839232,0.470599
60409.530342,765938621.586628,311667.885671,164814.627203,81010.509009,-0.520072,0.834320,0.468186
60409.562344,765941386.495603,310219.903647,167116.077153,82302.356186,-0.527321,0.830428,0.466269
60409.587687,765943576.127553,309059.006436,168931.001429,83321.632114,-0.533033,0.827310,0.464730
60409.608017,765945332.650216,308118.711193,170381.976628,84136.847814,-0.537597,0.824786,0.463483
60409.624241,765946734.434000,307362.571208,171536.727670,84785.848496,-0.541227,0.822757,0.462480
60409.637451,765947875.754228,306743.175247,172474.809521,85313.216972,-0.544175,0.821095,0.461657
60409.651054,765949051.091893,306101.806143,173438.864082,85855.319820,-0.547203,0.819376,0.460805
60409.659105,765949746.683303,305720.554481,174008.459345,86175.675806,-0.548991,0.818353,0.460298
60409.667610,765950481.519161,305316.442741,174609.416972,86513.722387,-0.550878,0.817270,0.459761
60409.671711,765950835.799710,305121.116528,174898.867182,86676.560884,-0.551786,0.816747,0.459502
60409.675223,765951139.250179,304953.558752,175146.641221,86815.963064,-0.552564,0.816298,0.459279
60409.679079,765951472.448184,304769.303435,175418.547720,86968.953031,-0.553417,0.815804,0.459034
60409.682268,765951747.967201,304616.729383,175643.260892,87095.397613,-0.554122,0.815395,0.458831
60409.685734,765952047.402819,304450.690833,175887.352623,87232.754849,-0.554888,0.814950,0.458610
60409.689273,765952353.152610,304280.914512,176136.453954,87372.940234,-0.555669,0.814495,0.458384
60409.692165,765952603.085858,304141.954500,176339.976911,87487.482567,-0.556308,0.814123,0.458199
60409.695483,765952889.726320,303982.389335,176573.276286,87618.790589,-0.557039,0.813696,0.457987
60409.698306,765953133.672382,303846.425855,176771.729730,87730.492634,-0.557662,0.813331,0.457806
60409.700898,765953357.595944,303721.488320,176953.816358,87832.987573,-0.558233,0.812997,0.457640
60409.702996,765953538.832023,303620.274548,177101.136164,87915.916200,-0.558695,0.812726,0.457505
60409.706866,765953873.185500,303433.330644,177372.790190,88068.843013,-0.559546,0.812225,0.457256
60409.711409,765954265.776909,303213.461366,177691.547281,88248.300438,-0.560546,0.811636,0.456964
60409.716339,765954691.658365,302974.504719,178037.071989,88442.845007,-0.561629,0.810997,0.456645
60409.722314,765955207.922731,302684.217250,178455.560125,88678.495009,-0.562940,0.810220,0.456259
60409.729436,765955823.230942,302337.355142,178953.809326,88959.092765,-0.564501,0.809291,0.455797
60409.736637,765956445.395139,301985.652141,179457.028575,89242.527590,-0.566078,0.808350,0.455328
60409.743682,765957054.094037,301640.612431,179948.789345,89519.545617,-0.567618,0.807427,0.454869
60409.753092,765957867.162062,301178.265271,180604.779496,89889.134433,-0.569672,0.806190,0.454252
60409.764859,765958883.828870,300597.795527,181423.617083,90350.564804,-0.572235,0.804637,0.453479
60409.778235,765960039.546975,299934.773233,182352.527096,90874.147836,-0.575141,0.802864,0.452594
60409.793611,765961367.954157,299168.537910,183417.698595,91474.699360,-0.578472,0.800816,0.451572
60409.811093,765962878.450964,298291.904275,184625.561574,92155.915275,-0.582248,0.798474,0.450402
60409.830524,765964557.290411,297310.892152,185963.874037,92910.970325,-0.586428,0.795854,0.449092
60409.848975,765966151.455970,296372.874032,187230.602777,93625.900446,-0.590383,0.793350,0.447839
60409.874616,765968366.797542,295058.908808,188984.265386,94616.075625,-0.595854,0.789844,0.446083
60409.907928,765971245.008796,293333.737524,191250.994963,95896.683978,-0.602918,0.785244,0.443776
60409.948428,765974744.191653,291209.085499,193988.825901,97444.574300,-0.611440,0.779584,0.440932
60409.997473,765978981.704422,288596.406857,197277.630137,99305.636596,-0.621661,0.772632,0.437432
60410.056208,765984056.412038,285410.903127,201177.093129,101514.676745,-0.633756,0.764166,0.433161
60410.119847,765989554.765924,281890.671243,205353.148761,103883.406757,-0.646680,0.754825,0.428437
60410.161000,765993110.399402,279576.613007,208026.150354,105401.256903,-0.654936,0.748693,0.425329
60410.193420,765995911.478156,277733.044927,210116.473583,106589.172397,-0.661383,0.743812,0.422851
60410.219118,765998131.754268,276258.953061,211763.618550,107525.822790,-0.666457,0.739913,0.420870
60410.239716,765999911.452579,275069.258181,213077.643792,108273.422909,-0.670502,0.736767,0.419271
60410.256318,766001345.893796,274105.134092,214132.667352,108873.913043,-0.673746,0.734220,0.417974
60410.269752,766002506.575665,273321.609934,214983.662315,109358.437106,-0.676362,0.732150,0.416921
60410.283606,766003703.549913,272510.412043,215858.745658,109856.827737,-0.679050,0.730008,0.415829
60410.291757,766004407.824039,272031.618814,216372.426360,110149.458988,-0.680628,0.728744,0.415185
60410.300452,766005159.025978,271519.699196,216919.352898,110461.088556,-0.682306,0.727393,0.414497
60410.304604,766005517.821374,271274.747139,217180.222143,110609.748993,-0.683107,0.726746,0.414167
60410.307759,766005790.358142,271088.492573,217378.220300,110722.590661,-0.683714,0.726255,0.413917
60410.311575,766006120.072800,270862.940808,217617.579119,110859.015044,-0.684449,0.725660,0.413613
60410.314954,766006412.059951,270662.995692,217829.385485,110979.745529,-0.685098,0.725132,0.413344
60410.318261,766006697.733597,270467.190389,218036.462940,111097.789458,-0.685734,0.724616,0.413081
60410.321484,766006976.209477,270276.143997,218238.180839,111212.786708,-0.686352,0.724112,0.412824
60410.324690,766007253.243937,270085.915631,218438.715331,111327.117660,-0.686967,0.723610,0.412568
60410.327274,766007476.513564,269932.481492,218600.230366,111419.208470,-0.687462,0.723206,0.412361
60410.330258,766007734.264137,269755.214114,218786.576804,111525.464104,-0.688033,0.722738,0.412123
60410.332895,766007962.128976,269598.378014,218951.216319,111619.348359,-0.688538,0.722325,0.411912
60410.336128,766008241.455310,269405.964898,219152.909776,111734.370007,-0.689156,0.721817,0.411653
60410.339491,766008531.999262,269205.641445,219362.552731,111853.934099,-0.689798,0.721289,0.411383
60410.344315,766008948.804002,268917.938310,219663.031477,112025.319935,-0.690719,0.720531,0.410996
60410.349174,766009368.637249,268627.757085,219965.373751,112197.787817,-0.691645,0.719766,0.410606
60410.354889,766009862.408369,268285.974145,220320.551083,112400.419484,-0.692733,0.718865,0.410146
60410.360360,766010335.116431,267958.268008,220660.160442,112594.194425,-0.693772,0.718002,0.409705
60410.368487,766011037.295428,267470.574104,221163.875264,112881.650036,-0.695314,0.716717,0.409048
60410.376180,766011701.970913,267007.931682,221639.854596,113153.327493,-0.696770,0.715498,0.408426
60410.383392,766012325.056431,266573.359477,222085.314845,113407.629352,-0.698133,0.714354,0.407841
60410.393632,766013209.765303,265954.860846,222716.590120,113768.081426,-0.700063,0.712726,0.407008
60410.406594,766014329.690351,265169.477929,223513.632471,114223.308239,-0.702499,0.710658,0.405951
60410.421494,766015617.102805,264263.275322,224427.009256,114745.149525,-0.705288,0.708274,0.404731
60410.438788,766017111.246355,263207.063210,225483.199037,115348.813837,-0.708512,0.705497,0.403309
60410.458643,766018826.721937,261988.467239,226690.716019,116039.273915,-0.712194,0.702294,0.401668
60410.480772,766020738.719308,260622.849231,228030.072753,116805.505512,-0.716274,0.698706,0.399829
60410.502105,766022581.905130,259299.015363,229314.717366,117540.823009,-0.720184,0.695230,0.398046
60410.530052,766024996.512512,257553.903581,230987.903971,118499.113898,-0.725271,0.690652,0.395696
60410.567855,766028262.665304,255173.905408,233233.504473,119786.289959,-0.732088,0.684413,0.392490
60410.615981,766032420.772578,252111.945881,236062.729837,121409.747819,-0.740658,0.676397,0.388366
60410.673862,766037421.641038,248382.565241,239420.971258,123339.380822,-0.750806,0.666647,0.383342
60410.739491,766043092.000429,244093.106026,243169.432569,125496.727525,-0.762097,0.655453,0.377564
60410.783339,766046880.481414,241191.834394,245638.305431,126919.732363,-0.769514,0.647894,0.373657
60410.817964,766049872.054230,238881.111656,247567.541232,128032.904370,-0.775297,0.641880,0.370545
60410.845365,766052239.533610,237040.240302,249081.517301,128907.229784,-0.779828,0.637093,0.368066
60410.867253,766054130.682884,235562.069927,250282.726300,129601.416603,-0.783418,0.633252,0.366075
60410.884985,766055662.662966,234359.673123,251250.465844,130160.997683,-0.786308,0.630130,0.364457
60410.899344,766056903.303067,233382.703311,252030.657932,130612.341700,-0.788635,0.627594,0.363141
60410.911189,766057926.720572,232574.621593,252671.876180,130983.430491,-0.790547,0.625497,0.362054
60410.923331,766058975.780875,231744.266381,253326.931388,131362.660413,-0.792498,0.623344,0.360936
60410.930286,766059576.670441,231267.727833,253701.120940,131579.350277,-0.793612,0.622108,0.360294
60410.937596,766060208.301527,230766.088764,254093.653097,131806.710182,-0.794780,0.620808,0.359619
60410.940882,766060492.244671,230540.341949,254269.844087,131908.778432,-0.795304,0.620222,0.359315
60410.944782,766060829.205151,230272.251102,254478.717486,132029.792691,-0.795926,0.619528,0.358954
60410.948150,766061120.156133,230040.597777,254658.882329,132134.185484,-0.796462,0.618927,0.358643
60410.952701,766061513.399481,229727.252352,254902.111747,132275.136411,-0.797185,0.618115,0.358221
60410.955876,766061787.677940,229508.532661,255071.569769,132373.348328,-0.797688,0.617549,0.357927
60410.958131,766061982.546631,229353.053311,255191.871430,132443.076620,-0.798046,0.617146,0.357717
60410.960452,766062183.078433,229192.982834,255315.587235,132514.788717,-0.798414,0.616731,0.357502
60410.963137,766062415.031595,229007.738966,255458.584349,132597.683496,-0.798839,0.616251,0.357253
60410.965560,766062624.402287,228840.445455,255587.563974,132672.458148,-0.799222,0.615818,0.357027
60410.968658,766062892.032663,228626.483929,255752.301457,132767.971007,-0.799711,0.615264,0.356739
60410.971451,766063133.358812,228433.439519,255900.720422,132854.030230,-0.800152,0.614764,0.356480
60410.976284,766063550.947324,228099.146155,256157.258116,133002.798144,-0.800914,0.613898,0.356030
60410.981039,766063961.748690,227769.975996,256409.273411,133148.964719,-0.801662,0.613046,0.355587
60410.984832,766064289.488937,227507.141462,256610.081848,133265.446901,-0.802258,0.612366,0.355233
60410.988873,766064638.615634,227226.941146,256823.748521,133389.402486,-0.802892,0.611641,0.354856
60410.996046,766065258.401858,226728.971633,257202.435645,133609.129848,-0.804015,0.610352,0.354186
60411.004190,766065962.011470,226162.811290,257631.369869,133858.070672,-0.805287,0.608887,0.353424
60411.012710,766066698.135098,225569.532135,258079.021299,134117.940962,-0.806613,0.607352,0.352626
60411.021601,766067466.337703,224949.359236,258544.975146,134388.508876,-0.807994,0.605749,0.351792
60411.031665,766068335.857785,224246.115368,259070.895550,134693.987697,-0.809550,0.603931,0.350846
60411.045591,766069539.048431,223270.780356,259796.023361,135115.333012,-0.811695,0.601410,0.349534
60411.061660,766070927.420976,222142.133998,260628.981454,135599.562708,-0.814157,0.598495,0.348016
60411.080433,766072549.450729,220819.226031,261596.988709,136162.612332,-0.817015,0.595079,0.346236
60411.102254,766074434.751911,219275.793673,262715.140014,136813.417288,-0.820313,0.591097,0.344161
60411.127035,766076575.821534,217515.466856,263975.863183,137547.758394,-0.824025,0.586558,0.341794
60411.153198,766078836.296164,215648.384174,265296.329034,138317.541676,-0.827907,0.581748,0.339285
60411.183819,766081481.987169,213452.039620,266827.979812,139211.283283,-0.832402,0.576094,0.336333
60411.224602,766085005.596235,210508.548754,268844.587607,140389.431061,-0.838307,0.568525,0.332379
60411.278658,766089676.092319,206575.234579,271476.327705,141929.488553,-0.845989,0.558426,0.327097
60411.342965,766095232.199922,201849.928866,274545.408390,143729.286359,-0.854913,0.546316,0.320755
60411.393262,766099577.831352,198119.933243,276898.784797,145112.314201,-0.861728,0.536774,0.315753
60411.432740,766102988.737266,195171.684724,278716.834996,146182.582118,-0.866976,0.529242,0.311800
60411.463918,766105682.538900,192830.713062,280134.467248,147018.287719,-0.871058,0.523268,0.308663
60411.488707,766107824.292184,190961.683252,281250.078748,147676.688360,-0.874263,0.518503,0.306159
60411.508606,766109543.572742,189456.386142,282138.235915,148201.330066,-0.876811,0.514668,0.304143
60411.524823,766110944.734229,188226.387961,282857.175816,148626.330807,-0.878870,0.511536,0.302497
60411.538121,766112093.644824,187215.680042,283443.408108,148973.095295,-0.880548,0.508964,0.301144
60411.551812,766113276.542372,186173.066216,284043.892173,149328.492130,-0.882264,0.506312,0.299748
60411.559747,766113962.153932,185567.836309,284390.497821,149533.725238,-0.883254,0.504773,0.298938
60411.566193,766114519.036080,185075.744797,284671.248359,149700.015186,-0.884055,0.503521,0.298280
60411.571488,766114976.554035,184671.123447,284901.383216,149836.359610,-0.884712,0.502493,0.297738
60411.575167,766115294.407362,184389.842535,285060.988660,149930.936870,-0.885167,0.501778,0.297362
60411.578281,766115563.482114,184151.614712,285195.923012,150010.906550,-0.885552,0.501173,0.297043
60411.581829,766115869.992566,183880.116825,285349.431932,150101.897699,-0.885989,0.500483,0.296680
60411.586287,766116255.195278,183538.725664,285542.052182,150216.091632,-0.886538,0.499615,0.296223
60411.588733,766116466.572739,183351.299731,285647.609279,150278.680032,-0.886839,0.499139,0.295972
60411.591018,766116663.974674,183176.208369,285746.096418,150337.082444,-0.887119,0.498694,0.295738
60411.593319,766116862.747137,182999.845458,285845.178608,150395.843611,-0.887401,0.498246,0.295502
60411.595455,766117047.273794,182836.072115,285937.079975,150450.351450,-0.887663,0.497830,0.295283
60411.597498,766117223.846019,182679.313402,286024.947855,150502.471756,-0.887913,0.497432,0.295074
60411.599345,766117383.374964,182537.647551,286104.274011,150549.529415,-0.888139,0.497073,0.294884
60411.602005,766117613.245126,182333.453565,286218.476561,150617.283075,-0.888464,0.496554,0.294611
60411.605031,766117874.674579,182101.134688,286348.213299,150694.262443,-0.888833,0.495964,0.294300
60411.609261,766118240.174839,181776.171839,286529.337545,150801.749841,-0.889348,0.495139,0.293866
60411.613902,766118641.127561,181419.472207,286727.683388,150919.480446,-0.889912,0.494234,0.293389
60411.619076,766119088.152187,181021.519364,286948.392233,151050.513454,-0.890539,0.493224,0.292856
60411.624905,766119591.768983,180572.851274,287196.501217,151197.849841,-0.891244,0.492085,0.292257
60411.632285,766120229.432619,180004.253544,287509.826016,151383.968863,-0.892134,0.490642,0.291496
60411.640667,766120953.618816,179357.817986,287864.548816,151594.753607,-0.893140,0.489003,0.290632
60411.649918,766121752.879158,178643.524154,288254.665550,151826.662839,-0.894246,0.487191,0.289677
60411.660339,766122653.289333,177837.776992,288692.418263,152087.006518,-0.895486,0.485149,0.288600
60411.671436,766123612.037384,176978.600965,289156.510307,152363.151334,-0.896800,0.482972,0.287452
60411.686517,766124915.069680,175808.884653,289783.908106,152736.693005,-0.898574,0.480009,0.285889
60411.704103,766126434.511628,174441.993052,290510.625320,153169.698699,-0.900625,0.476548,0.284064
60411.724844,766128226.554936,172825.881935,291360.957943,153676.819842,-0.903022,0.472459,0.281905
60411.749170,766130328.250411,170925.077737,292348.875559,154266.633637,-0.905801,0.467654,0.279368
60411.777317,766132760.162019,168718.381550,293479.392831,154942.452425,-0.908974,0.462079,0.276423
60411.808279,766135435.302213,166282.138559,294707.300133,155677.578189,-0.912411,0.455931,0.273173
60411.839694,766138149.524694,163800.983672,295936.313682,156414.543975,-0.915841,0.449676,0.269865
60411.883841,766141963.881843,160298.593827,297634.729744,157435.011422,-0.920565,0.440857,0.265198
60411.942962,766147071.910823,155580.536988,299856.374524,158773.621518,-0.926712,0.428997,0.258916
60412.009989,766152863.076784,150194.204144,302301.678614,160252.322587,-0.933434,0.415486,0.251751
60412.052692,766156552.597295,146742.598983,303818.686867,161172.707643,-0.937580,0.406843,0.247164
60412.086617,766159483.719936,143989.704717,305001.108979,161891.820640,-0.940798,0.399959,0.243508
60412.113559,766161811.454880,141796.850290,305925.733400,162455.256207,-0.943305,0.394481,0.240597
60412.135114,766163673.819506,140038.228156,306656.313481,162901.163481,-0.945281,0.390091,0.238264
60412.152542,766165179.617803,138613.635992,307241.036402,163258.517965,-0.946858,0.386537,0.236374
60412.166882,766166418.634514,137439.665608,307718.149166,163550.424876,-0.948143,0.383610,0.234817
60412.181594,766167689.699325,136233.683423,308203.832555,163847.876625,-0.949448,0.380605,0.233218
60412.193545,766168722.306688,135252.732521,308595.586184,164088.028210,-0.950500,0.378161,0.231918
60412.199581,766169243.826740,134756.890191,308792.482794,164208.806720,-0.951027,0.376926,0.231261
60412.206267,766169821.451928,134207.384595,309009.809808,164342.178493,-0.951609,0.375558,0.230533
60412.210263,766170166.728065,133878.756697,309139.339866,164421.700737,-0.951956,0.374740,0.230097
60412.214200,766170506.892997,133554.876662,309266.676219,164499.898748,-0.952297,0.373934,0.229668
60412.217945,766170830.406712,133246.743332,309387.524970,164574.133487,-0.952620,0.373167,0.229260
60412.220727,766171070.778735,133017.731384,309477.155437,164629.204677,-0.952859,0.372597,0.228956
60412.222839,766171253.308115,132843.789982,309545.125901,164670.974927,-0.953041,0.372165,0.228726
60412.224625,766171407.589481,132696.741697,309602.515735,164706.248065,-0.953194,0.371799,0.228531
60412.226556,766171574.457866,132537.669898,309664.524165,164744.365124,-0.953360,0.371403,0.228321
60412.228382,766171732.240911,132387.233546,309723.095731,164780.374513,-0.953516,0.371029,0.228121
60412.230361,766171903.187876,132224.218384,309786.487306,164819.352696,-0.953685,0.370623,0.227905
60412.232147,766172057.504848,132077.036774,309843.652513,164854.507318,-0.953838,0.370257,0.227710
60412.234381,766172250.481809,131892.949648,309915.059431,164898.426656,-0.954028,0.369799,0.227467
60412.237852,766172550.444808,131606.732090,310025.878774,164966.601367,-0.954324,0.369087,0.227088
60412.241636,766172877.339384,131294.716248,310146.404654,165040.767516,-0.954645,0.368312,0.226674
60412.246085,766173261.781974,130927.637535,310287.823888,165127.817351,-0.955022,0.367399,0.226188
60412.250858,766173674.088909,130533.792310,310439.103180,165220.968832,-0.955425,0.366420,0.225667
60412.254749,766174010.319700,130212.494050,310562.170563,165296.773432,-0.955752,0.365621,0.225241
60412.258831,766174362.983619,129875.374345,310690.964255,165376.129236,-0.956095,0.364783,0.224795
60412.266103,766174991.313378,129274.440530,310919.699463,165517.124757,-0.956702,0.363290,0.224000
60412.274463,766175713.588282,128583.187177,311181.474811,165678.583625,-0.957397,0.361573,0.223085
60412.283932,766176531.705336,127799.603795,311476.487996,165860.668813,-0.958179,0.359627,0.222048
60412.295033,766177490.819735,126880.162942,311820.317094,166073.054566,-0.959090,0.357345,0.220831
60412.308152,766178624.342936,125792.406995,312223.845857,166322.556307,-0.960156,0.354645,0.219392
60412.323649,766179963.302971,124505.959699,312696.565913,166615.174790,-0.961403,0.351455,0.217691
60412.340912,766181454.773678,123071.029307,313218.097763,166938.439703,-0.962776,0.347897,0.215794
60412.362510,766183320.873365,121272.810371,313863.153135,167338.915072,-0.964468,0.343443,0.213417
60412.388294,766185548.624488,119121.996648,314622.328499,167811.190743,-0.966453,0.338118,0.210575
60412.418580,766188165.328576,116590.076561,315498.893911,168357.831665,-0.968736,0.331857,0.207232
60412.453343,766191168.831702,113676.623757,316484.821066,168974.482379,-0.971289,0.324660,0.203387
60412.489094,766194257.681633,110672.495463,317476.200236,169596.598944,-0.973842,0.317247,0.199426
60412.534649,766198193.684300,106833.221393,318706.272528,170371.585527,-0.976987,0.307787,0.194366
60412.596812,766203564.592766,101574.808679,320324.645457,171396.926935,-0.981085,0.294853,0.187443
60412.661266,766209133.383658,96100.071460,321929.216430,172420.724972,-0.985096,0.281416,0.180244
60412.700035,766212483.062688,92796.442629,322858.313513,173017.219485,-0.987394,0.273321,0.175905
60412.731043,766215162.130743,90148.757452,323581.880552,173483.824882,-0.989169,0.266841,0.172429
60412.755781,766217299.516652,88033.044986,324146.695730,173849.405493,-0.990545,0.261668,0.169653
60412.775662,766219017.224413,86330.646820,324592.593610,174138.902015,-0.991626,0.257509,0.167420
60412.791800,766220411.544762,84947.401595,324949.289287,174371.074965,-0.992486,0.254132,0.165606
60412.808437,766221848.931146,83520.187814,325312.071595,174607.771222,-0.993357,0.250649,0.163736
60412.821753,766222999.458266,82376.907927,325598.845575,174795.292112,-0.994043,0.247860,0.162238
60412.829525,766223670.993089,81709.240366,325764.745629,174903.946820,-0.994439,0.246232,0.161363
60412.835057,766224148.937005,81233.887590,325882.153844,174980.920595,-0.994718,0.245073,0.160741
60412.838565,766224452.031153,80932.367598,325956.322754,175029.580274,-0.994894,0.244338,0.160346
60412.844542,766224968.417064,80418.540878,326082.172351,175112.206773,-0.995193,0.243086,0.159673
60412.848459,766225306.857841,80081.693927,326164.303744,175166.171896,-0.995388,0.242265,0.159232
60412.852432,766225650.085654,79740.015339,326247.313126,175220.747846,-0.995585,0.241433,0.158784
60412.855246,766225893.224841,79497.932860,326305.943263,175259.315985,-0.995723,0.240843,0.158467
60412.857548,766226092.147946,79299.849250,326353.804573,175290.812995,-0.995836,0.240361,0.158208
60412.859780,766226284.967540,79107.821942,326400.105758,175321.294350,-0.995946,0.239893,0.157957
60412.861273,766226413.985945,78979.321902,326431.036197,175341.662799,-0.996019,0.239580,0.157788
60412.862714,766226538.515033,78855.284215,326460.852089,175361.301924,-0.996089,0.239278,0.157626
60412.864038,766226652.873858,78741.368948,326488.199788,175379.319315,-0.996154,0.239001,0.157477
60412.865325,766226764.037197,78630.629705,326514.752914,175396.816907,-0.996216,0.238731,0.157332
60412.866509,766226866.398283,78528.652985,326539.176972,175412.914734,-0.996274,0.238483,0.157198
60412.868071,766227001.366103,78394.182968,326571.342369,175434.119577,-0.996350,0.238155,0.157022
60412.870206,766227185.762061,78210.450605,326615.215998,175463.051691,-0.996453,0.237708,0.156782
60412.873023,766227429.196698,77967.862898,326673.010462,175501.179180,-0.996589,0.237117,0.156464
60412.876706,766227747.436911,77650.680043,326748.347885,175550.906373,-0.996766,0.236345,0.156049
60412.881013,766228119.560647,77279.721389,326836.129571,175608.885668,-0.996972,0.235442,0.155564
60412.885668,766228521.758013,76878.697257,326930.627612,175671.347475,-0.997194,0.234466,0.155039
60412.891033,766228985.229506,76416.467573,327039.035494,175743.063478,-0.997447,0.233342,0.154434
60412.896265,766229437.323376,75965.472070,327144.279863,175812.748857,-0.997693,0.232245,0.153844
60412.904061,766230110.867768,75293.358700,327300.156386,175916.073639,-0.998057,0.230610,0.152965
60412.912838,766230869.226683,74536.319486,327474.343468,176031.700532,-0.998462,0.228769,0.151975
60412.923104,766231756.147697,73650.554473,327676.288803,176165.976523,-0.998930,0.226616,0.150816
60412.935034,766232786.931209,72620.596400,327908.591036,176320.741687,-0.999467,0.224113,0.149470
60412.949148,766234006.362886,71401.433051,328180.076577,176502.038477,-1.000091,0.221152,0.147876
60412.965977,766235460.401892,69946.729091,328499.073275,176715.674631,-1.000821,0.217621,0.145976
60412.984083,766237024.805352,68380.439288,328836.547833,176942.439021,-1.001588,0.213821,0.143930
60413.002490,766238615.131055,66786.981330,329173.520534,177169.679549,-1.002348,0.209957,0.141849
60413.027132,766240744.187392,64651.867655,329615.024531,177468.717418,-1.003336,0.204784,0.139062
60413.057485,766243366.704047,62019.056754,330143.717445,177828.906817,-1.004506,0.198411,0.135627
60413.094826,766246592.989182,58776.008077,330771.198067,178259.660337,-1.005873,0.190569,0.131400
60413.137177,766250252.127290,55092.686832,331452.244595,178731.692162,-1.007328,0.181675,0.126602
60413.172697,766253320.992883,51999.561074,331998.334266,179114.037721,-1.008471,0.174215,0.122575
60413.227216,766258031.488729,47245.294303,332792.010176,179676.866951,-1.010086,0.162767,0.116392
60413.290063,766263461.440740,41755.980675,333640.005569,180289.512869,-1.011742,0.149574,0.109261
60413.329598,766266877.238063,38298.465730,334136.750882,180655.064942,-1.012670,0.141278,0.104775
60413.361302,766269616.487697,35523.562927,334514.638690,180937.139945,-1.013352,0.134628,0.101176
60413.386669,766271808.216213,33302.010397,334803.877922,181155.734798,-1.013857,0.129309,0.098297
60413.407081,766273571.814832,31513.634086,335028.154360,181327.047474,-1.014238,0.125031,0.095980
60413.423631,766275001.700497,30063.179366,335204.454183,181462.944464,-1.014530,0.121562,0.094101
60413.437203,766276174.375197,28873.331331,335345.340089,181572.391361,-1.014758,0.118719,0.092561
60413.451161,766277380.316035,27649.457457,335486.745207,181683.058976,-1.014982,0.115795,0.090977
60413.462511,766278360.931715,26654.064603,335599.130571,181771.640544,-1.015156,0.113419,0.089689
60413.467998,766278835.045393,26172.745951,335652.631500,181814.015499,-1.015237,0.112270,0.089066
60413.472447,766279219.462158,25782.459145,335695.610776,181848.156852,-1.015302,0.111338,0.088561
