epoch (MJD),epoch (seconds TDB),r [km],alpha [deg],beta [deg]
59099.25000,652730469.1826417446136475,151012440.7902448475360870,64.3800507497186487,-0.0042853443500444
59099.50000,652752069.1826417446136475,150988214.8110505938529968,63.4994989369204674,-0.0043176529282679
59099.75000,652773669.1826417446136475,150963484.3736880421638489,62.5602702233216945,-0.0043410134374283
59100.00000,652795269.1826417446136475,150938261.5755260586738586,61.5737337011842598,-0.0043551363449985
59100.25000,652816869.1826417446136475,150912558.2851680815219879,60.5517664962728830,-0.0043593428455303
59100.50000,652838469.1826417446136475,150886386.2624521553516388,59.5068949583758879,-0.0043525133929130
59100.75000,652860069.1826417446136475,150859757.2761435806751251,58.4524893050151135,-0.0043330252471548
59101.00000,652881669.1826417446136475,150832683.2185226678848267,57.4030235152970150,-0.0042986775562016
59101.25000,652903269.1826417446136475,150805176.2159146666526794,56.3744141957333937,-0.0042466041260823
59101.50000,652924869.1826417446136475,150777248.7340208590030670,55.3844545118940630,-0.0041731772894112
59101.75000,652946469.1826417446136475,150748913.6767291426658630,54.4533618873989340,-0.0040739120074906
59102.00000,652968069.1826417446136475,150720184.4769930839538574,53.6044607797690986,-0.0039433885706732
59102.25000,652989669.1826417446136475,150691075.1785545647144318,52.8650240003182077,-0.0037752260722860
59102.50000,653011269.1826417446136475,150661600.5080918669700623,52.2672971491552900,-0.0035621575499414
59102.75000,653032869.1826417446136475,150631775.9394262135028839,51.8497303623896713,-0.0032962793224084
59103.00000,653054469.1826417446136475,150601617.7558867037296295,51.6584396034575590,-0.0029695651320794
59103.25000,653076069.1826417446136475,150571143.1259122788906097,51.7489172299028724,-0.0025747365031691
59103.50000,653097669.1826417446136475,150540370.2242439687252045,52.1880105310286737,-0.0021065436213536
59103.75000,653119269.1826417446136475,150509318.4633825421333313,53.0561884976614735,-0.0015634170528728
59104.00000,653140869.1826417446136475,150478008.9592517018318176,54.4501124418949303,-0.0009493043390840
59104.25000,653162469.1826417446136475,150446465.4614281952381134,56.4854739549903897,-0.0002753673821423
59104.50000,653184069.1826417446136475,150414716.1640268564224243,59.2998407373920244,0.0004387838544335
59104.75000,653205669.1826417446136475,150382797.1211317181587219,63.0545649446973115,0.0011643620694111
59105.00000,653227269.1826417446136475,150350758.4489575326442719,67.9330777959290941,0.0018626267159181
59105.25000,653248869.1826417446136475,150318675.0126272141933441,74.1292051511332915,0.0024828926412631
59105.50000,653270469.1826417446136475,150286663.3376840054988861,81.8128389866057972,0.0029582830636482
59105.75000,653292069.1826417446136475,150254904.4619424343109131,91.0539044540290092,0.0032005609324284
59106.00000,653313669.1826417446136475,150223665.4930073320865631,101.6923888919757246,0.0041725820026073
59106.25000,653335269.1826417446136475,150193300.3104085028171539,113.1821088719247825,0.0058679960310093
59106.50000,653356869.1826417446136475,150164204.8335724771022797,124.5278682748721479,0.0076559934053454
59106.75000,653378469.1826417446136475,150136729.2377921044826508,134.4314704214238532,0.0091537864090399
59107.00000,653400069.1826417446136475,150111097.6329398751258850,141.6423219730331482,0.0101142706869244
59107.25000,653421669.1826417446136475,150087388.1988581717014313,145.4496031078557792,0.0068636876802548
59107.50000,653443269.1826417446136475,150065570.4489886164665222,146.0880521509517678,0.0032693429452653
59107.75000,653464869.1826417446136475,150045558.1189847290515900,144.5678093692197308,0.0009715348310229
59108.00000,653486469.1826417446136475,150027248.2028176486492157,141.9629862271190461,-0.0001920195813698
59108.25000,653508069.1826417446136475,150010541.0897168815135956,138.9947917926958212,-0.0008102297339158
59108.50000,653529669.1826417446136475,149995347.8288464248180389,136.0477493187101743,-0.0012106959433602
59108.75000,653551269.1826417446136475,149981590.9844875931739807,133.3025199498497102,-0.0015214459899988
59109.00000,653572869.1826417446136475,149969203.0553068816661835,130.8349624154902813,-0.0017879322749462
59109.25000,653594469.1826417446136475,149958124.3648627996444702,128.6706772408558663,-0.0020267556877036
59109.50000,653616069.1826417446136475,149948301.1720395684242249,126.8122417213114943,-0.0022448573006803
59109.75000,653637669.1826417446136475,149939684.2098900079727173,125.2522962383625185,-0.0024458809255039
59110.00000,653659269.1826417446136475,149932227.6435881257057190,123.9796471112051393,-0.0026322348656285
59110.25000,653680869.1826417446136475,149925888.3676149845123291,122.9819614357435000,-0.0028057479500655
59110.50000,653702469.1826417446136475,149920625.5522628426551819,122.2468050087949081,-0.0029678642845522
59110.75000,653724069.1826417446136475,149916400.3610485792160034,121.7618854311936616,-0.0031196824962962
59111.00000,653745669.1826417446136475,149913175.7774222493171692,121.5149307795293794,-0.0032619392036598
59111.25000,653767269.1826417446136475,149910916.4950781464576721,121.4934222588652091,-0.0033949710029085
59111.50000,653788869.1826417446136475,149909588.8393892347812653,121.6842929171636598,-0.0035186691103727
59111.75000,653810469.1826417446136475,149909160.6978039443492889,122.0736494472816531,-0.0036324350263028
59112.00000,653832069.1826417446136475,149909601.4448881745338440,122.6465437382335608,-0.0037351437200913
59112.25000,653853669.1826417446136475,149910881.8535784482955933,123.3868026105582913,-0.0038251197566531
59112.50000,653875269.1826417446136475,149912973.9886051714420319,124.2769117098482639,-0.0039001307804384
59112.75000,653896869.1826417446136475,149915851.0812955498695374,125.2980077607860636,-0.0039498512270766
59113.00000,653918469.1826417446136475,149919487.3873392343521118,126.4296233264994385,-0.0039822072025407
59113.25000,653940069.1826417446136475,149923858.0307366847991943,127.6497797025954668,-0.0040026065085115
59113.50000,653961669.1826417446136475,149928938.8381957113742828,128.9349180603154821,-0.0040103782290699
59113.75000,653983269.1826417446136475,149934706.1687507033348083,130.2597038466859942,-0.0040037149512107
59114.00000,654004869.1826417446136475,149941136.7434568703174591,131.5967887655810671,-0.0039794664290975
59114.25000,654026469.1826417446136475,149948207.4797196388244629,132.9164721909897082,-0.0039329238427857
59114.50000,654048069.1826417446136475,149955895.3342448472976685,134.1862609563333137,-0.0038576275849792
59114.75000,654069669.1826417446136475,149964177.1577739417552948,135.3703487595949753,-0.0037452680911803
