epoch (MJD),epoch (seconds TDB),r [km],alpha [deg],beta [deg]
59111.50000,653788869.1826417446136475,420402.3274099404807203,-31.0910606244515826,18.3072375821028253
59111.75000,653810469.1826417446136475,422282.1502146360580809,-28.5149704158098949,20.3718125182265553
59112.00000,653832069.1826417446136475,424007.4054332628729753,-25.7615834504230286,22.4104500245307037
59112.25000,653853669.1826417446136475,425560.9384744284907356,-22.8161383781213019,24.3950256365655918
59112.50000,653875269.1826417446136475,426928.8095497576287016,-19.6634280110264967,26.2957052371255244
59112.75000,653896869.1826417446136475,428100.2826757853617892,-16.2885270716341566,28.0800041534633174
59113.00000,653918469.1826417446136475,429067.8055563099915162,-12.6784511542088101,29.7121528013597853
59113.25000,653940069.1826417446136475,429826.9801506349467672,-8.8239424470861820,31.1521879646434492
59113.50000,653961669.1826417446136475,430376.5242297473014332,-4.7221936216025151,32.3552321279691739
59113.75000,653983269.1826417446136475,430718.2249126021051779,-0.3805283760497081,33.2712536610660550
59114.00000,654004869.1826417446136475,430856.8858488500700332,4.1794298002024943,33.8454170987238498
59114.25000,654026469.1826417446136475,430800.2701929645845667,8.9176998845827651,34.0193986558514396
59114.50000,654048069.1826417446136475,430559.0416533394018188,13.7731250035977588,33.7339703946138343
59114.75000,654069669.1826417446136475,430146.7055698800249957,18.6631860783071879,32.9330166366550117
59115.00000,654091269.1826417446136475,429579.5511067787301727,23.4875861501924881,31.5688846166297807
59115.25000,654112869.1826417446136475,428876.5941630590241402,28.1357967900993131,29.6086436544392946
59115.50000,654134469.1826417446136475,428059.5184329638141207,32.4973701493805578,27.0405285896337411
59115.75000,654156069.1826417446136475,427152.6090613687410951,36.4726771210506371,23.8796339047674024
59116.00000,654177669.1826417446136475,426182.6693277020822279,39.9814996802983345,20.1717873507040153
59116.25000,654199269.1826417446136475,425178.9054034796427004,42.9676779074022690,15.9944546510910861
59116.50000,654220869.1826417446136475,424172.7569324141950347,45.3992552883444915,11.4536548794700916
59116.75000,654242469.1826417446136475,423197.6412130767712370,47.2646213826175696,6.6764796967268660
59117.00000,654264069.1826417446136475,422288.5651584058650769,48.5657259689919130,1.8000005144128761
59117.25000,654285669.1826417446136475,421481.5409685680642724,49.3096353979556596,-3.0413203801568520
59117.50000,654307269.1826417446136475,420812.7182446411461569,49.4997411480810925,-7.7269425846497182
59117.75000,654328869.1826417446136475,420317.1192073433194309,49.1279724054721072,-12.1580541078201279
59118.00000,654350469.1826417446136475,420026.8436256842105649,48.1695536277307141,-16.2610898200238019
59118.25000,654372069.1826417446136475,419968.6204915009438992,46.5824060931613815,-19.9876699247311969
59118.50000,654393669.1826417446136475,420160.6792326432769187,44.3144545131069520,-23.3124676615984185
59118.75000,654415269.1826417446136475,420609.1929221016471274,41.3237935409201711,-26.2304416870420170
59119.00000,654436869.1826417446136475,421305.1259208878036588,37.6178631359339661,-28.7541151729443634
59119.25000,654458469.1826417446136475,422223.1710107436520047,33.3157698804007296,-30.9102816678959513
59119.50000,654480069.1826417446136475,423325.0350095727480948,28.7294829772580584,-32.7331788727446025
59119.75000,654501669.1826417446136475,424568.3159007384092547,24.4482465349999032,-34.2453392289590042
59120.00000,654523269.1826417446136475,425918.6793877132004127,21.4140097628757928,-35.3987067452604691
59120.25000,654544869.1826417446136475,427359.1572057284647599,20.9942897204828363,-35.8863853744834316
59120.50000,654566469.1826417446136475,428891.0398355211946182,24.8070192566687737,-34.6017565342740809
59120.75000,654588069.1826417446136475,430526.7922180611640215,32.9583213652894571,-28.9258722980640535
59121.00000,654609669.1826417446136475,432280.4787281008902937,40.8695167859150388,-17.5419467019176381
59121.25000,654631269.1826417446136475,434160.7384456808213145,44.5242367647567079,-5.7182845873380872
59121.50000,654652869.1826417446136475,436167.8345886208117008,45.5026868731712142,2.1285293348519048
59121.75000,654674469.1826417446136475,438293.7648484163801186,45.6549716934143177,6.4625300011760105
59122.00000,654696069.1826417446136475,440523.8594784144079313,45.6007712159770904,8.6224154754321010
59122.25000,654717669.1826417446136475,442838.7433825539774261,45.4683223029056336,9.4827976889870520
59122.50000,654739269.1826417446136475,445216.1061966595007107,45.2694395125971027,9.5306160433107348
59122.75000,654760869.1826417446136475,447632.0974345635040663,44.9981990336835409,9.0396575887603756
59123.00000,654782469.1826417446136475,450062.3449900521663949,44.6503894802139243,8.1719480885474489
59123.25000,654804069.1826417446136475,452482.6610895938356407,44.2251051031620435,7.0289742554934946
59123.50000,654825669.1826417446136475,454869.5111192794865929,43.7232906538531836,5.6777905321895137
59123.75000,654847269.1826417446136475,457200.3114555328502320,43.1463782389128241,4.1648877730484894
59124.00000,654868869.1826417446136475,459453.6080593326478265,42.4954449392502269,2.5239255536357117
59124.25000,654890469.1826417446136475,461609.1741689221817069,41.7707784473938517,0.7802529517419637
59124.50000,654912069.1826417446136475,463648.0546465839724988,40.9716906054707408,-1.0463285678410943
59124.75000,654933669.1826417446136475,465552.5764748860965483,40.0964620754818313,-2.9398064163235582
59125.00000,654955269.1826417446136475,467306.3390635619871318,39.1423453826206469,-4.8867942132684572
